worker_id,condition,q_id,q_index,model_pred,actual_price,final_pred
c45e81988a9e821d27e3badb0b38a0f9,C1,4,0,0.6,0.8,0.5
c45e81988a9e821d27e3badb0b38a0f9,C1,9,1,1.7,2,1.9
c45e81988a9e821d27e3badb0b38a0f9,C1,7,2,1.2,1.2,1.3
c45e81988a9e821d27e3badb0b38a0f9,C1,3,3,0.9,0.8,0.9
c45e81988a9e821d27e3badb0b38a0f9,C1,5,4,0.6,0.5,0.6
c2ed55ef565464150aa4d045951b3a70,C3,3,0,0.9,0.8,0.9
c2ed55ef565464150aa4d045951b3a70,C3,5,1,0.6,0.5,0.6
c2ed55ef565464150aa4d045951b3a70,C3,7,2,1.2,1.2,1.1
c2ed55ef565464150aa4d045951b3a70,C3,4,3,0.6,0.8,0.6
c2ed55ef565464150aa4d045951b3a70,C3,9,4,1.7,2,1.6
9ba3333499b452d92cb5d4f2f6e23331,C2,7,0,1.2,1.2,1.1
9ba3333499b452d92cb5d4f2f6e23331,C2,5,1,0.6,0.5,0.7
9ba3333499b452d92cb5d4f2f6e23331,C2,9,2,1.7,2,1.7
9ba3333499b452d92cb5d4f2f6e23331,C2,4,3,0.6,0.8,0.6
9ba3333499b452d92cb5d4f2f6e23331,C2,3,4,0.9,0.8,1
c82e5c0036fa02be2be57ba6bc65d02d,C3,9,0,1.7,2,1.5
c82e5c0036fa02be2be57ba6bc65d02d,C3,7,1,1.2,1.2,0.9
c82e5c0036fa02be2be57ba6bc65d02d,C3,4,2,0.6,0.8,0.7
c82e5c0036fa02be2be57ba6bc65d02d,C3,5,3,0.6,0.5,0.8
c82e5c0036fa02be2be57ba6bc65d02d,C3,3,4,0.9,0.8,0.8
41f14bdd6d56da493cff7b18d55963b9,C3,4,0,0.6,0.8,0.7
41f14bdd6d56da493cff7b18d55963b9,C3,5,1,0.6,0.5,0.5
41f14bdd6d56da493cff7b18d55963b9,C3,9,2,1.7,2,1.7
41f14bdd6d56da493cff7b18d55963b9,C3,3,3,0.9,0.8,0.8
41f14bdd6d56da493cff7b18d55963b9,C3,7,4,1.2,1.2,1.3
b98eaed5fd56fa8da5b4e423ebf67eb2,C1,5,0,0.6,0.5,0.2
b98eaed5fd56fa8da5b4e423ebf67eb2,C1,4,1,0.6,0.8,0.5
b98eaed5fd56fa8da5b4e423ebf67eb2,C1,9,2,1.7,2,1.9
b98eaed5fd56fa8da5b4e423ebf67eb2,C1,3,3,0.9,0.8,1.1
b98eaed5fd56fa8da5b4e423ebf67eb2,C1,7,4,1.2,1.2,1.4
3ca06a0982f62a358d0eb8cee8249ae4,C3,4,0,0.6,0.8,0.7
3ca06a0982f62a358d0eb8cee8249ae4,C3,3,1,0.9,0.8,1.1
3ca06a0982f62a358d0eb8cee8249ae4,C3,7,2,1.2,1.2,1.1
3ca06a0982f62a358d0eb8cee8249ae4,C3,5,3,0.6,0.5,0.7
3ca06a0982f62a358d0eb8cee8249ae4,C3,9,4,1.7,2,1.6
9ca333e141029cf394364a42b583b275,C1,3,0,0.9,0.8,1
9ca333e141029cf394364a42b583b275,C1,7,1,1.2,1.2,1.1
9ca333e141029cf394364a42b583b275,C1,9,2,1.7,2,1.5
9ca333e141029cf394364a42b583b275,C1,5,3,0.6,0.5,0.5
9ca333e141029cf394364a42b583b275,C1,4,4,0.6,0.8,0.5
b1067f530968d3a971a43091a06c200d,C0,7,0,1.2,1.2,1.4
b1067f530968d3a971a43091a06c200d,C0,9,1,1.7,2,1.8
b1067f530968d3a971a43091a06c200d,C0,3,2,0.9,0.8,0.8
b1067f530968d3a971a43091a06c200d,C0,4,3,0.6,0.8,0.4
b1067f530968d3a971a43091a06c200d,C0,5,4,0.6,0.5,0.4
7d3e262451791121d0c47fa1b29ecdc7,C0,5,0,0.6,0.5,0.7
7d3e262451791121d0c47fa1b29ecdc7,C0,4,1,0.6,0.8,0.6
7d3e262451791121d0c47fa1b29ecdc7,C0,3,2,0.9,0.8,1
7d3e262451791121d0c47fa1b29ecdc7,C0,7,3,1.2,1.2,1.3
7d3e262451791121d0c47fa1b29ecdc7,C0,9,4,1.7,2,1.7
bf8ee6301700c37424f8f8ae8374de8e,C1,5,0,0.6,0.5,0.8
bf8ee6301700c37424f8f8ae8374de8e,C1,9,1,1.7,2,1.9
bf8ee6301700c37424f8f8ae8374de8e,C1,7,2,1.2,1.2,1.3
bf8ee6301700c37424f8f8ae8374de8e,C1,3,3,0.9,0.8,0.5
bf8ee6301700c37424f8f8ae8374de8e,C1,4,4,0.6,0.8,0.6
131664309a7364368b915c1012e1d28d,C2,3,0,0.9,0.8,1
131664309a7364368b915c1012e1d28d,C2,4,1,0.6,0.8,0.5
131664309a7364368b915c1012e1d28d,C2,5,2,0.6,0.5,0.5
131664309a7364368b915c1012e1d28d,C2,7,3,1.2,1.2,1.2
131664309a7364368b915c1012e1d28d,C2,9,4,1.7,2,1.6
4a16be06b2b085fb16f0f16158cd47c8,C0,5,0,0.6,0.5,0.7
4a16be06b2b085fb16f0f16158cd47c8,C0,7,1,1.2,1.2,1.2
4a16be06b2b085fb16f0f16158cd47c8,C0,9,2,1.7,2,1.7
4a16be06b2b085fb16f0f16158cd47c8,C0,3,3,0.9,0.8,1
4a16be06b2b085fb16f0f16158cd47c8,C0,4,4,0.6,0.8,0.5
5f515de50ab1eb28fdc345c2e295afc1,C0,5,0,0.6,0.5,0.7
5f515de50ab1eb28fdc345c2e295afc1,C0,3,1,0.9,0.8,1
5f515de50ab1eb28fdc345c2e295afc1,C0,9,2,1.7,2,1.6
5f515de50ab1eb28fdc345c2e295afc1,C0,7,3,1.2,1.2,1.1
5f515de50ab1eb28fdc345c2e295afc1,C0,4,4,0.6,0.8,0.5
441cce60d71c89df4ebfbaabdbee7f7b,C1,5,0,0.6,0.5,0.5
441cce60d71c89df4ebfbaabdbee7f7b,C1,9,1,1.7,2,1.9
441cce60d71c89df4ebfbaabdbee7f7b,C1,4,2,0.6,0.8,1.3
441cce60d71c89df4ebfbaabdbee7f7b,C1,3,3,0.9,0.8,1.1
441cce60d71c89df4ebfbaabdbee7f7b,C1,7,4,1.2,1.2,0.9
861d97f5ef6923ffada8f09423aa4f9a,C2,7,0,1.2,1.2,1.3
861d97f5ef6923ffada8f09423aa4f9a,C2,3,1,0.9,0.8,0.8
861d97f5ef6923ffada8f09423aa4f9a,C2,5,2,0.6,0.5,0.5
861d97f5ef6923ffada8f09423aa4f9a,C2,9,3,1.7,2,1.7
861d97f5ef6923ffada8f09423aa4f9a,C2,4,4,0.6,0.8,0.5
b4cb580ae5eef3bf4162bf3eaec387f7,C0,3,0,0.9,0.8,1.1
b4cb580ae5eef3bf4162bf3eaec387f7,C0,4,1,0.6,0.8,0.4
b4cb580ae5eef3bf4162bf3eaec387f7,C0,5,2,0.6,0.5,0.7
b4cb580ae5eef3bf4162bf3eaec387f7,C0,7,3,1.2,1.2,1.3
b4cb580ae5eef3bf4162bf3eaec387f7,C0,9,4,1.7,2,1.6
bb5fe306e3f8818b3c0330db2b121857,C1,4,0,0.6,0.8,0.4
bb5fe306e3f8818b3c0330db2b121857,C1,3,1,0.9,0.8,1.2
bb5fe306e3f8818b3c0330db2b121857,C1,9,2,1.7,2,1.8
bb5fe306e3f8818b3c0330db2b121857,C1,5,3,0.6,0.5,0.8
bb5fe306e3f8818b3c0330db2b121857,C1,7,4,1.2,1.2,1.3
75b1052d4cdcf85ffb917f4f3bc3b49a,C2,7,0,1.2,1.2,1.3
75b1052d4cdcf85ffb917f4f3bc3b49a,C2,5,1,0.6,0.5,0.6
75b1052d4cdcf85ffb917f4f3bc3b49a,C2,3,2,0.9,0.8,1
75b1052d4cdcf85ffb917f4f3bc3b49a,C2,9,3,1.7,2,1.7
75b1052d4cdcf85ffb917f4f3bc3b49a,C2,4,4,0.6,0.8,0.7
0c800d0088de91a62d9c2d45af961a63,C1,9,0,1.7,2,2
0c800d0088de91a62d9c2d45af961a63,C1,4,1,0.6,0.8,0.8
0c800d0088de91a62d9c2d45af961a63,C1,7,2,1.2,1.2,1.6
0c800d0088de91a62d9c2d45af961a63,C1,3,3,0.9,0.8,1
0c800d0088de91a62d9c2d45af961a63,C1,5,4,0.6,0.5,0.5
9226f2cb652c4e1524a6c87627a04a68,C3,5,0,0.6,0.5,0.7
9226f2cb652c4e1524a6c87627a04a68,C3,4,1,0.6,0.8,0.5
9226f2cb652c4e1524a6c87627a04a68,C3,3,2,0.9,0.8,1
9226f2cb652c4e1524a6c87627a04a68,C3,9,3,1.7,2,1.6
9226f2cb652c4e1524a6c87627a04a68,C3,7,4,1.2,1.2,1.3
a86178c4807e7bd466bf6c90e98b01c2,C2,4,0,0.6,0.8,0.7
a86178c4807e7bd466bf6c90e98b01c2,C2,9,1,1.7,2,2
a86178c4807e7bd466bf6c90e98b01c2,C2,7,2,1.2,1.2,1.7
a86178c4807e7bd466bf6c90e98b01c2,C2,3,3,0.9,0.8,1.1
a86178c4807e7bd466bf6c90e98b01c2,C2,5,4,0.6,0.5,0.8
c4e83c967a0b81f538330fbfacc1a1e3,C0,9,0,1.7,2,2
c4e83c967a0b81f538330fbfacc1a1e3,C0,4,1,0.6,0.8,0.8
c4e83c967a0b81f538330fbfacc1a1e3,C0,3,2,0.9,0.8,1.1
c4e83c967a0b81f538330fbfacc1a1e3,C0,7,3,1.2,1.2,1.3
c4e83c967a0b81f538330fbfacc1a1e3,C0,5,4,0.6,0.5,0.5
13b4e635e6e2cb27c8a5838392f71311,C1,4,0,0.6,0.8,0.5
13b4e635e6e2cb27c8a5838392f71311,C1,3,1,0.9,0.8,1
13b4e635e6e2cb27c8a5838392f71311,C1,9,2,1.7,2,1.9
13b4e635e6e2cb27c8a5838392f71311,C1,5,3,0.6,0.5,0.5
13b4e635e6e2cb27c8a5838392f71311,C1,7,4,1.2,1.2,1.3
07b11aa98cb761b1dfdfad64e226d379,C0,7,0,1.2,1.2,0.1
07b11aa98cb761b1dfdfad64e226d379,C0,9,1,1.7,2,1.4
07b11aa98cb761b1dfdfad64e226d379,C0,3,2,0.9,0.8,0.8
07b11aa98cb761b1dfdfad64e226d379,C0,5,3,0.6,0.5,0.4
07b11aa98cb761b1dfdfad64e226d379,C0,4,4,0.6,0.8,0.6
bead2c8dde70d030df2bd5da7d60fe33,C0,9,0,1.7,2,1.5
bead2c8dde70d030df2bd5da7d60fe33,C0,7,1,1.2,1.2,1.4
bead2c8dde70d030df2bd5da7d60fe33,C0,5,2,0.6,0.5,0.5
bead2c8dde70d030df2bd5da7d60fe33,C0,4,3,0.6,0.8,0.8
bead2c8dde70d030df2bd5da7d60fe33,C0,3,4,0.9,0.8,1.2
2f51d4026b4404eb3136fb63b5d546b6,C0,5,0,0.6,0.5,0.7
2f51d4026b4404eb3136fb63b5d546b6,C0,9,1,1.7,2,1.6
2f51d4026b4404eb3136fb63b5d546b6,C0,7,2,1.2,1.2,1.3
2f51d4026b4404eb3136fb63b5d546b6,C0,4,3,0.6,0.8,0.6
2f51d4026b4404eb3136fb63b5d546b6,C0,3,4,0.9,0.8,1
fc2d3fc95c9a4b4fc043db5c2514cf9f,C2,5,0,0.6,0.5,0.5
fc2d3fc95c9a4b4fc043db5c2514cf9f,C2,7,1,1.2,1.2,1.3
fc2d3fc95c9a4b4fc043db5c2514cf9f,C2,3,2,0.9,0.8,0.9
fc2d3fc95c9a4b4fc043db5c2514cf9f,C2,9,3,1.7,2,1.8
fc2d3fc95c9a4b4fc043db5c2514cf9f,C2,4,4,0.6,0.8,0.5
8b98bba55aefd0e72079220eeebf705e,C0,9,0,1.7,2,1.9
8b98bba55aefd0e72079220eeebf705e,C0,7,1,1.2,1.2,1.3
8b98bba55aefd0e72079220eeebf705e,C0,5,2,0.6,0.5,0.5
8b98bba55aefd0e72079220eeebf705e,C0,3,3,0.9,0.8,0.9
8b98bba55aefd0e72079220eeebf705e,C0,4,4,0.6,0.8,0.7
10758683bc181b7d78f467c7cec39c67,C2,7,0,1.2,1.2,1.4
10758683bc181b7d78f467c7cec39c67,C2,4,1,0.6,0.8,0.6
10758683bc181b7d78f467c7cec39c67,C2,5,2,0.6,0.5,0.7
10758683bc181b7d78f467c7cec39c67,C2,9,3,1.7,2,1.6
10758683bc181b7d78f467c7cec39c67,C2,3,4,0.9,0.8,1
348222c6c05c7e3cc91d6b696ec76292,C3,4,0,0.6,0.8,1.7
348222c6c05c7e3cc91d6b696ec76292,C3,3,1,0.9,0.8,0.7
348222c6c05c7e3cc91d6b696ec76292,C3,7,2,1.2,1.2,1.4
348222c6c05c7e3cc91d6b696ec76292,C3,5,3,0.6,0.5,0.5
348222c6c05c7e3cc91d6b696ec76292,C3,9,4,1.7,2,1.6
d95de3991d5fa51bf56086614ab168c0,C3,3,0,0.9,0.8,1.1
d95de3991d5fa51bf56086614ab168c0,C3,5,1,0.6,0.5,0.8
d95de3991d5fa51bf56086614ab168c0,C3,7,2,1.2,1.2,1.1
d95de3991d5fa51bf56086614ab168c0,C3,4,3,0.6,0.8,0.7
d95de3991d5fa51bf56086614ab168c0,C3,9,4,1.7,2,1.9
ca3283e7a29001f1503c0c70f22b0233,C2,7,0,1.2,1.2,1.2
ca3283e7a29001f1503c0c70f22b0233,C2,3,1,0.9,0.8,0.9
ca3283e7a29001f1503c0c70f22b0233,C2,5,2,0.6,0.5,0.5
ca3283e7a29001f1503c0c70f22b0233,C2,9,3,1.7,2,1.8
ca3283e7a29001f1503c0c70f22b0233,C2,4,4,0.6,0.8,0.5
3347403dc0f045a85e28bc5bd8a9ea8b,C3,3,0,0.9,0.8,1
3347403dc0f045a85e28bc5bd8a9ea8b,C3,9,1,1.7,2,1.6
3347403dc0f045a85e28bc5bd8a9ea8b,C3,7,2,1.2,1.2,1.1
3347403dc0f045a85e28bc5bd8a9ea8b,C3,5,3,0.6,0.5,0.6
3347403dc0f045a85e28bc5bd8a9ea8b,C3,4,4,0.6,0.8,0.6
e3f1799ac886a03a188b1136b9f64742,C1,7,0,1.2,1.2,1.1
e3f1799ac886a03a188b1136b9f64742,C1,3,1,0.9,0.8,1
e3f1799ac886a03a188b1136b9f64742,C1,4,2,0.6,0.8,0.5
e3f1799ac886a03a188b1136b9f64742,C1,5,3,0.6,0.5,0.5
e3f1799ac886a03a188b1136b9f64742,C1,9,4,1.7,2,1.9
d150ec3eb4db514e6647765cded7a2a1,C1,4,0,0.6,0.8,0.5
d150ec3eb4db514e6647765cded7a2a1,C1,5,1,0.6,0.5,0.4
d150ec3eb4db514e6647765cded7a2a1,C1,7,2,1.2,1.2,1.5
d150ec3eb4db514e6647765cded7a2a1,C1,3,3,0.9,0.8,1
d150ec3eb4db514e6647765cded7a2a1,C1,9,4,1.7,2,1.8
644c326ae3ad6cdb73cb25da3e5e2e0f,C0,7,0,1.2,1.2,1.1
644c326ae3ad6cdb73cb25da3e5e2e0f,C0,3,1,0.9,0.8,0.9
644c326ae3ad6cdb73cb25da3e5e2e0f,C0,9,2,1.7,2,1.6
644c326ae3ad6cdb73cb25da3e5e2e0f,C0,5,3,0.6,0.5,0.7
644c326ae3ad6cdb73cb25da3e5e2e0f,C0,4,4,0.6,0.8,0.5
c4652de96d9b67086cb65ffb196ef38c,C3,9,0,1.7,2,1.8
c4652de96d9b67086cb65ffb196ef38c,C3,3,1,0.9,0.8,1.1
c4652de96d9b67086cb65ffb196ef38c,C3,7,2,1.2,1.2,1.4
c4652de96d9b67086cb65ffb196ef38c,C3,5,3,0.6,0.5,0.5
c4652de96d9b67086cb65ffb196ef38c,C3,4,4,0.6,0.8,0.5
500ba452770555e57273e15fe2b81442,C2,7,0,1.2,1.2,0.9
500ba452770555e57273e15fe2b81442,C2,3,1,0.9,0.8,0.3
500ba452770555e57273e15fe2b81442,C2,9,2,1.7,2,1.8
500ba452770555e57273e15fe2b81442,C2,5,3,0.6,0.5,0.8
500ba452770555e57273e15fe2b81442,C2,4,4,0.6,0.8,0.7
da973a1807c808609949e2974c658c42,C1,3,0,0.9,0.8,1.1
da973a1807c808609949e2974c658c42,C1,9,1,1.7,2,1.8
da973a1807c808609949e2974c658c42,C1,7,2,1.2,1.2,1
da973a1807c808609949e2974c658c42,C1,4,3,0.6,0.8,0.6
da973a1807c808609949e2974c658c42,C1,5,4,0.6,0.5,0.7
fc15d6947ee485c2d1f12ba9178245fc,C0,5,0,0.6,0.5,0.3
fc15d6947ee485c2d1f12ba9178245fc,C0,4,1,0.6,0.8,0.7
fc15d6947ee485c2d1f12ba9178245fc,C0,9,2,1.7,2,2
fc15d6947ee485c2d1f12ba9178245fc,C0,7,3,1.2,1.2,1.1
fc15d6947ee485c2d1f12ba9178245fc,C0,3,4,0.9,0.8,0.8
aaa56659299942ef09fa16c705cef7ec,C3,9,0,1.7,2,1.5
aaa56659299942ef09fa16c705cef7ec,C3,3,1,0.9,0.8,1.1
aaa56659299942ef09fa16c705cef7ec,C3,4,2,0.6,0.8,0.8
aaa56659299942ef09fa16c705cef7ec,C3,5,3,0.6,0.5,0.5
aaa56659299942ef09fa16c705cef7ec,C3,7,4,1.2,1.2,1.4
dd5068ada17b82880402c77ca6d5367c,C1,5,0,0.6,0.5,0.7
dd5068ada17b82880402c77ca6d5367c,C1,4,1,0.6,0.8,0.7
dd5068ada17b82880402c77ca6d5367c,C1,7,2,1.2,1.2,1.2
dd5068ada17b82880402c77ca6d5367c,C1,9,3,1.7,2,1.6
dd5068ada17b82880402c77ca6d5367c,C1,3,4,0.9,0.8,1.1
12f1a06afc5ab9d7366fb8329d8e9ddf,C2,9,0,1.7,2,2.1
12f1a06afc5ab9d7366fb8329d8e9ddf,C2,3,1,0.9,0.8,0.8
12f1a06afc5ab9d7366fb8329d8e9ddf,C2,4,2,0.6,0.8,0.3
12f1a06afc5ab9d7366fb8329d8e9ddf,C2,5,3,0.6,0.5,0.6
12f1a06afc5ab9d7366fb8329d8e9ddf,C2,7,4,1.2,1.2,1.8
2a57eff2ed4346dc895871ff6c6aff6a,C1,4,0,0.6,0.8,0.6
2a57eff2ed4346dc895871ff6c6aff6a,C1,7,1,1.2,1.2,1.3
2a57eff2ed4346dc895871ff6c6aff6a,C1,3,2,0.9,0.8,0.9
2a57eff2ed4346dc895871ff6c6aff6a,C1,9,3,1.7,2,1.7
2a57eff2ed4346dc895871ff6c6aff6a,C1,5,4,0.6,0.5,0.7
cbf483877cd846c3a22e236e628e4ee8,C0,7,0,1.2,1.2,1.3
cbf483877cd846c3a22e236e628e4ee8,C0,5,1,0.6,0.5,0.5
cbf483877cd846c3a22e236e628e4ee8,C0,4,2,0.6,0.8,0.6
cbf483877cd846c3a22e236e628e4ee8,C0,9,3,1.7,2,1.8
cbf483877cd846c3a22e236e628e4ee8,C0,3,4,0.9,0.8,0.8
30b8d92dbd27f982734d5ef85bb2dc06,C1,5,0,0.6,0.5,0.7
30b8d92dbd27f982734d5ef85bb2dc06,C1,4,1,0.6,0.8,0.6
30b8d92dbd27f982734d5ef85bb2dc06,C1,3,2,0.9,0.8,1
30b8d92dbd27f982734d5ef85bb2dc06,C1,7,3,1.2,1.2,1.1
30b8d92dbd27f982734d5ef85bb2dc06,C1,9,4,1.7,2,1.9
113d43401dd008d7a2c9830104a29a65,C3,3,0,0.9,0.8,1.1
113d43401dd008d7a2c9830104a29a65,C3,7,1,1.2,1.2,1.3
113d43401dd008d7a2c9830104a29a65,C3,9,2,1.7,2,1.5
113d43401dd008d7a2c9830104a29a65,C3,4,3,0.6,0.8,0.5
113d43401dd008d7a2c9830104a29a65,C3,5,4,0.6,0.5,0.8
066543fd09cae764b6aefdbc5ff00d14,C2,4,0,0.6,0.8,0.7
066543fd09cae764b6aefdbc5ff00d14,C2,9,1,1.7,2,2
066543fd09cae764b6aefdbc5ff00d14,C2,5,2,0.6,0.5,0.5
066543fd09cae764b6aefdbc5ff00d14,C2,7,3,1.2,1.2,1.3
066543fd09cae764b6aefdbc5ff00d14,C2,3,4,0.9,0.8,1
0d15d80a9fbec512c43b0a4985a47ccd,C2,9,0,1.7,2,1.8
0d15d80a9fbec512c43b0a4985a47ccd,C2,7,1,1.2,1.2,1.5
0d15d80a9fbec512c43b0a4985a47ccd,C2,3,2,0.9,0.8,0.8
0d15d80a9fbec512c43b0a4985a47ccd,C2,4,3,0.6,0.8,0.8
0d15d80a9fbec512c43b0a4985a47ccd,C2,5,4,0.6,0.5,0.8
97d8526006f48f5a4f6364a25cfe5da8,C1,4,0,0.6,0.8,0.5
97d8526006f48f5a4f6364a25cfe5da8,C1,7,1,1.2,1.2,1.4
97d8526006f48f5a4f6364a25cfe5da8,C1,3,2,0.9,0.8,0.8
97d8526006f48f5a4f6364a25cfe5da8,C1,9,3,1.7,2,1.5
97d8526006f48f5a4f6364a25cfe5da8,C1,5,4,0.6,0.5,0.7
4a3f0890ab8df3a057428ef7fa012ad0,C1,3,0,0.9,0.8,0.8
4a3f0890ab8df3a057428ef7fa012ad0,C1,4,1,0.6,0.8,0.4
4a3f0890ab8df3a057428ef7fa012ad0,C1,9,2,1.7,2,1.5
4a3f0890ab8df3a057428ef7fa012ad0,C1,7,3,1.2,1.2,1.4
4a3f0890ab8df3a057428ef7fa012ad0,C1,5,4,0.6,0.5,0.6
4d5e2da75416a660e8b4be05d8a15c21,C0,4,0,0.6,0.8,0.1
4d5e2da75416a660e8b4be05d8a15c21,C0,9,1,1.7,2,1.3
4d5e2da75416a660e8b4be05d8a15c21,C0,5,2,0.6,0.5,0.1
4d5e2da75416a660e8b4be05d8a15c21,C0,3,3,0.9,0.8,0.7
4d5e2da75416a660e8b4be05d8a15c21,C0,7,4,1.2,1.2,1
4a0bb5860b34f4d3641dc552f8bc74ec,C1,4,0,0.6,0.8,0.5
4a0bb5860b34f4d3641dc552f8bc74ec,C1,7,1,1.2,1.2,1
4a0bb5860b34f4d3641dc552f8bc74ec,C1,5,2,0.6,0.5,0.7
4a0bb5860b34f4d3641dc552f8bc74ec,C1,3,3,0.9,0.8,1
4a0bb5860b34f4d3641dc552f8bc74ec,C1,9,4,1.7,2,1.7
4610a9403a476b1315da42888da54495,C2,5,0,0.6,0.5,0.8
4610a9403a476b1315da42888da54495,C2,9,1,1.7,2,1.7
4610a9403a476b1315da42888da54495,C2,3,2,0.9,0.8,1
4610a9403a476b1315da42888da54495,C2,4,3,0.6,0.8,0.7
4610a9403a476b1315da42888da54495,C2,7,4,1.2,1.2,1.2
296372b68959da4862fefdf9642fa6d0,C1,9,0,1.7,2,1.4
296372b68959da4862fefdf9642fa6d0,C1,7,1,1.2,1.2,1.5
296372b68959da4862fefdf9642fa6d0,C1,5,2,0.6,0.5,0.7
296372b68959da4862fefdf9642fa6d0,C1,3,3,0.9,0.8,1
296372b68959da4862fefdf9642fa6d0,C1,4,4,0.6,0.8,0.5
e7907911c1674b356868b6f2d7ee3cb5,C2,4,0,0.6,0.8,0.8
e7907911c1674b356868b6f2d7ee3cb5,C2,3,1,0.9,0.8,1
e7907911c1674b356868b6f2d7ee3cb5,C2,7,2,1.2,1.2,0.9
e7907911c1674b356868b6f2d7ee3cb5,C2,5,3,0.6,0.5,0.5
e7907911c1674b356868b6f2d7ee3cb5,C2,9,4,1.7,2,1.6
4f72b298fa8145029a1496f55b02dc03,C3,4,0,0.6,0.8,0.7
4f72b298fa8145029a1496f55b02dc03,C3,3,1,0.9,0.8,1.1
4f72b298fa8145029a1496f55b02dc03,C3,7,2,1.2,1.2,1.6
4f72b298fa8145029a1496f55b02dc03,C3,5,3,0.6,0.5,0.5
4f72b298fa8145029a1496f55b02dc03,C3,9,4,1.7,2,2.1
e05177c1ae1bc39681c6cc89c46ea580,C0,4,0,0.6,0.8,0.6
e05177c1ae1bc39681c6cc89c46ea580,C0,5,1,0.6,0.5,0.8
e05177c1ae1bc39681c6cc89c46ea580,C0,9,2,1.7,2,1.7
e05177c1ae1bc39681c6cc89c46ea580,C0,3,3,0.9,0.8,0.9
e05177c1ae1bc39681c6cc89c46ea580,C0,7,4,1.2,1.2,1.1
2681e315c414ed0e5f1906c57a878c99,C0,9,0,1.7,2,1.4
2681e315c414ed0e5f1906c57a878c99,C0,5,1,0.6,0.5,0.5
2681e315c414ed0e5f1906c57a878c99,C0,4,2,0.6,0.8,0.5
2681e315c414ed0e5f1906c57a878c99,C0,3,3,0.9,0.8,1.1
2681e315c414ed0e5f1906c57a878c99,C0,7,4,1.2,1.2,0.8
e85b120e00586c03e69614e4a22ee81b,C1,9,0,1.7,2,1.9
e85b120e00586c03e69614e4a22ee81b,C1,7,1,1.2,1.2,1.4
e85b120e00586c03e69614e4a22ee81b,C1,5,2,0.6,0.5,0.5
e85b120e00586c03e69614e4a22ee81b,C1,4,3,0.6,0.8,0.7
e85b120e00586c03e69614e4a22ee81b,C1,3,4,0.9,0.8,1
d7e471fb637d6827869389d817d9112b,C2,4,0,0.6,0.8,0.7
d7e471fb637d6827869389d817d9112b,C2,3,1,0.9,0.8,1.2
d7e471fb637d6827869389d817d9112b,C2,7,2,1.2,1.2,1.4
d7e471fb637d6827869389d817d9112b,C2,9,3,1.7,2,1.8
d7e471fb637d6827869389d817d9112b,C2,5,4,0.6,0.5,0.4
2e8d32d6c6360c8b3efcf1f78b875c0f,C0,4,0,0.6,0.8,0.5
2e8d32d6c6360c8b3efcf1f78b875c0f,C0,9,1,1.7,2,1.8
2e8d32d6c6360c8b3efcf1f78b875c0f,C0,5,2,0.6,0.5,0.8
2e8d32d6c6360c8b3efcf1f78b875c0f,C0,7,3,1.2,1.2,1.4
2e8d32d6c6360c8b3efcf1f78b875c0f,C0,3,4,0.9,0.8,0.9
05ef35409c9198944aa9b3b66a556732,C0,3,0,0.9,0.8,0.8
05ef35409c9198944aa9b3b66a556732,C0,5,1,0.6,0.5,0.5
05ef35409c9198944aa9b3b66a556732,C0,9,2,1.7,2,1.5
05ef35409c9198944aa9b3b66a556732,C0,4,3,0.6,0.8,0.4
05ef35409c9198944aa9b3b66a556732,C0,7,4,1.2,1.2,1.3
df1596ba49a8368e64fe62648b10cd58,C1,5,0,0.6,0.5,0.8
df1596ba49a8368e64fe62648b10cd58,C1,4,1,0.6,0.8,0.6
df1596ba49a8368e64fe62648b10cd58,C1,7,2,1.2,1.2,1.4
df1596ba49a8368e64fe62648b10cd58,C1,9,3,1.7,2,1.9
df1596ba49a8368e64fe62648b10cd58,C1,3,4,0.9,0.8,0.8
1d21b750f415848083977f371d7a7ff5,C3,3,0,0.9,0.8,1.2
1d21b750f415848083977f371d7a7ff5,C3,7,1,1.2,1.2,1
1d21b750f415848083977f371d7a7ff5,C3,4,2,0.6,0.8,0.7
1d21b750f415848083977f371d7a7ff5,C3,9,3,1.7,2,1.8
1d21b750f415848083977f371d7a7ff5,C3,5,4,0.6,0.5,0.7
a7fbb9e434321c302b42f99525105f83,C0,4,0,0.6,0.8,0.9
a7fbb9e434321c302b42f99525105f83,C0,5,1,0.6,0.5,0.8
a7fbb9e434321c302b42f99525105f83,C0,9,2,1.7,2,1.6
a7fbb9e434321c302b42f99525105f83,C0,7,3,1.2,1.2,1.9
a7fbb9e434321c302b42f99525105f83,C0,3,4,0.9,0.8,0.9
5ef21ad8117401d20e7fdddde50215da,C0,7,0,1.2,1.2,1.2
5ef21ad8117401d20e7fdddde50215da,C0,4,1,0.6,0.8,0.6
5ef21ad8117401d20e7fdddde50215da,C0,9,2,1.7,2,1.7
5ef21ad8117401d20e7fdddde50215da,C0,5,3,0.6,0.5,0.6
5ef21ad8117401d20e7fdddde50215da,C0,3,4,0.9,0.8,0.9
e28d32aab15d4c82bd2aabf85fd27b3f,C3,4,0,0.6,0.8,0.4
e28d32aab15d4c82bd2aabf85fd27b3f,C3,5,1,0.6,0.5,0.5
e28d32aab15d4c82bd2aabf85fd27b3f,C3,9,2,1.7,2,1.9
