worker_id,condition,q_id,model_pred,actual_price,user_init_pred,final_pred,step1_time,step2_time
b0a8566043d0cc32db56d210d2b53bb5,C2,4,0.6,0.6,0.7,0.7,5248,3013
b0a8566043d0cc32db56d210d2b53bb5,C2,8,1.3,1.6,2.9,2.3,3829,2793
b0a8566043d0cc32db56d210d2b53bb5,C2,10,1.1,0.6,2.1,1.5,6789,3731
b0a8566043d0cc32db56d210d2b53bb5,C2,11,1.5,-1,0.9,1.2,7289,4215
7e80666368412916550f9f6173e2a21e,C2,2,2,2.5,2.5,2.2,7826,12171
7e80666368412916550f9f6173e2a21e,C2,9,0.6,0.5,0.6,0.6,9604,5740
7e80666368412916550f9f6173e2a21e,C2,7,1.7,1.7,1.5,1.6,6715,5523
7e80666368412916550f9f6173e2a21e,C2,3,1.6,1.8,1.4,1.5,33418,5168
7e80666368412916550f9f6173e2a21e,C2,4,0.6,0.6,0.7,0.6,9822,44526
7e80666368412916550f9f6173e2a21e,C2,8,1.3,1.6,1.2,1.2,31054,3478
7e80666368412916550f9f6173e2a21e,C2,0,1,0.9,0.9,0.9,5563,4974
7e80666368412916550f9f6173e2a21e,C2,5,0.6,0.8,0.3,0.5,47955,5464
7e80666368412916550f9f6173e2a21e,C2,1,1.2,1.3,1.3,1.2,4783,9405
7e80666368412916550f9f6173e2a21e,C2,6,1.3,1,1.2,1.2,5331,6200
7e80666368412916550f9f6173e2a21e,C2,10,1.1,0.6,1,1,9079,6710
7e80666368412916550f9f6173e2a21e,C2,11,1.5,-1,1.3,1.4,9437,6439
c7c6b28cf575f88c011bd49a5ac199be,C3,5,0.6,0.8,0.5,0.6,8596,25972
c7c6b28cf575f88c011bd49a5ac199be,C3,0,1,0.9,0.9,1.1,9827,21128
c7c6b28cf575f88c011bd49a5ac199be,C3,3,1.6,1.8,1.5,1.6,8255,6705
c7c6b28cf575f88c011bd49a5ac199be,C3,6,1.3,1,1.1,1.3,10490,9469
c7c6b28cf575f88c011bd49a5ac199be,C3,4,0.6,0.6,0.7,0.7,10962,13399
c7c6b28cf575f88c011bd49a5ac199be,C3,9,0.6,0.5,0.6,0.6,3986,4622
c7c6b28cf575f88c011bd49a5ac199be,C3,1,1.2,1.3,1.3,1.3,6126,8409
c7c6b28cf575f88c011bd49a5ac199be,C3,7,1.7,1.7,1.4,1.7,9923,4416
c7c6b28cf575f88c011bd49a5ac199be,C3,2,2,2.5,2,2,8944,3412
c7c6b28cf575f88c011bd49a5ac199be,C3,8,1.3,1.6,1.4,1.4,9557,7470
c7c6b28cf575f88c011bd49a5ac199be,C3,10,1.1,0.6,0.9,0.9,14345,5925
c7c6b28cf575f88c011bd49a5ac199be,C3,11,1.5,-1,0.9,1.1,21311,6731
8f40da915e97a4e6e476c92de3643971,C0,6,1.3,1,1.5,1.4,2630,5621
8f40da915e97a4e6e476c92de3643971,C0,0,1,0.9,0.8,0.9,5835,4207
8f40da915e97a4e6e476c92de3643971,C0,8,1.3,1.6,2,1.5,2702,4222
8f40da915e97a4e6e476c92de3643971,C0,7,1.7,1.7,1.3,1.5,3347,2554
8f40da915e97a4e6e476c92de3643971,C0,9,0.6,0.5,0.6,0.6,3597,2784
8f40da915e97a4e6e476c92de3643971,C0,1,1.2,1.3,1.4,1.3,2802,2550
8f40da915e97a4e6e476c92de3643971,C0,4,0.6,0.6,0.7,0.7,3085,3580
8f40da915e97a4e6e476c92de3643971,C0,3,1.6,1.8,1.7,1.7,4742,2561
8f40da915e97a4e6e476c92de3643971,C0,5,0.6,0.8,0.4,0.5,3987,2556
8f40da915e97a4e6e476c92de3643971,C0,2,2,2.5,2.2,2.1,3482,2777
8f40da915e97a4e6e476c92de3643971,C0,10,1.2,0.6,0.7,0.9,2326,2447
8f40da915e97a4e6e476c92de3643971,C0,11,1.5,-1,0.7,1.1,5998,3488
d784357586c81d83d102236cc140e1ce,C4,6,1.3,1,1.3,1.3,4345,7384
d784357586c81d83d102236cc140e1ce,C4,4,0.6,0.6,0.8,0.7,4373,6362
d784357586c81d83d102236cc140e1ce,C4,3,1.6,1.8,1.9,1.7,7336,8077
d784357586c81d83d102236cc140e1ce,C4,8,1.3,1.6,1.6,1.4,7415,6997
d784357586c81d83d102236cc140e1ce,C4,2,2,2.5,2.2,2.1,6087,4280
d784357586c81d83d102236cc140e1ce,C4,7,1.7,1.7,1.9,1.8,4304,3874
d784357586c81d83d102236cc140e1ce,C4,1,1.2,1.3,1.4,1.3,6562,3241
d784357586c81d83d102236cc140e1ce,C4,9,0.6,0.5,0.8,0.7,5365,3646
d784357586c81d83d102236cc140e1ce,C4,0,1,0.9,0.9,0.9,4821,5522
d784357586c81d83d102236cc140e1ce,C4,5,0.6,0.8,0.4,0.5,7570,3725
d784357586c81d83d102236cc140e1ce,C4,10,1.1,0.6,1.1,1.1,17619,3225
d784357586c81d83d102236cc140e1ce,C4,11,1.5,-1,1.4,1.4,4258,2990
7f732f89938cf721e75c94566c102425,C1,8,1.3,1.6,1.3,1.3,15114,8644
7f732f89938cf721e75c94566c102425,C1,9,0.6,0.5,0.6,0.6,14201,6408
7f732f89938cf721e75c94566c102425,C1,2,2,2.5,2.2,2.1,16759,3803
7f732f89938cf721e75c94566c102425,C1,0,1,0.9,0.9,1,28985,3742
7f732f89938cf721e75c94566c102425,C1,4,0.6,0.6,0.6,0.6,24518,2582
7f732f89938cf721e75c94566c102425,C1,5,0.6,0.8,0.6,0.6,15988,2143
7f732f89938cf721e75c94566c102425,C1,7,1.7,1.7,1.4,1.6,43101,3623
7f732f89938cf721e75c94566c102425,C1,6,1.3,1,1.2,1.3,12716,2588
7f732f89938cf721e75c94566c102425,C1,1,1.2,1.3,1,1.1,14875,2557
7f732f89938cf721e75c94566c102425,C1,3,1.6,1.8,1.1,1.5,21286,2618
7f732f89938cf721e75c94566c102425,C1,10,1.2,0.6,1,1.1,14206,2633
7f732f89938cf721e75c94566c102425,C1,11,1.5,-1,0.9,1.4,21632,2731
2c4f64ac607c145b845ff6bd11ec1283,C0,9,0.6,0.5,1,0.8,5905,10611
2c4f64ac607c145b845ff6bd11ec1283,C0,6,1.3,1,1.7,1.4,4560,5121
2c4f64ac607c145b845ff6bd11ec1283,C0,0,1,0.9,1.6,1.4,2437,4675
2c4f64ac607c145b845ff6bd11ec1283,C0,5,0.6,0.8,0.6,0.6,6402,4270
2c4f64ac607c145b845ff6bd11ec1283,C0,3,1.6,1.8,2.2,1.9,5107,2452
2c4f64ac607c145b845ff6bd11ec1283,C0,7,1.7,1.7,2,1.9,5219,1807
2c4f64ac607c145b845ff6bd11ec1283,C0,8,1.3,1.6,2.1,1.7,6151,1915
2c4f64ac607c145b845ff6bd11ec1283,C0,4,0.6,0.6,0.8,0.7,8417,2268
2c4f64ac607c145b845ff6bd11ec1283,C0,2,2,2.5,2.5,2.3,7372,2021
2c4f64ac607c145b845ff6bd11ec1283,C0,1,1.2,1.3,1.5,1.4,4069,3130
2c4f64ac607c145b845ff6bd11ec1283,C0,10,1.2,0.6,1.3,1.3,3461,5331
2c4f64ac607c145b845ff6bd11ec1283,C0,11,1.5,-1,1.9,1.7,6608,1675
f3f7d2a4161c7fc09e894ed3d54cb506,C2,3,1.6,1.8,1.7,1.7,11515,41437
f3f7d2a4161c7fc09e894ed3d54cb506,C2,2,2,2.5,2.5,2.1,13430,20854
f3f7d2a4161c7fc09e894ed3d54cb506,C2,7,1.7,1.7,2,1.8,14846,6619
f3f7d2a4161c7fc09e894ed3d54cb506,C2,4,0.6,0.6,0.8,0.7,28890,14843
f3f7d2a4161c7fc09e894ed3d54cb506,C2,8,1.3,1.6,1.4,1.4,14495,5844
f3f7d2a4161c7fc09e894ed3d54cb506,C2,9,0.6,0.5,0.7,0.6,18394,9279
f3f7d2a4161c7fc09e894ed3d54cb506,C2,1,1.2,1.3,1.1,1.2,8054,9351
f3f7d2a4161c7fc09e894ed3d54cb506,C2,5,0.6,0.8,0.6,0.6,12068,3718
f3f7d2a4161c7fc09e894ed3d54cb506,C2,0,1,0.9,0.8,0.9,14233,9969
f3f7d2a4161c7fc09e894ed3d54cb506,C2,6,1.3,1,1.2,1.2,83306,4935
f3f7d2a4161c7fc09e894ed3d54cb506,C2,10,1.1,0.6,1,1,43591,4552
f3f7d2a4161c7fc09e894ed3d54cb506,C2,11,1.5,-1,0.9,1.2,17205,8080
e9503421f108c8f0addd4ad472abf268,C3,2,2,2.5,1.8,1.9,9344,13614
e9503421f108c8f0addd4ad472abf268,C3,7,1.7,1.7,0.9,1.4,14545,9065
e9503421f108c8f0addd4ad472abf268,C3,3,1.6,1.8,1.4,1.5,12258,7435
e9503421f108c8f0addd4ad472abf268,C3,0,1,0.9,0.5,1,8888,6351
e9503421f108c8f0addd4ad472abf268,C3,1,1.2,1.3,0.7,1,8683,2874
e9503421f108c8f0addd4ad472abf268,C3,8,1.3,1.6,1.3,1.3,9044,6841
e9503421f108c8f0addd4ad472abf268,C3,9,0.6,0.5,0.4,0.5,8791,5147
e9503421f108c8f0addd4ad472abf268,C3,5,0.6,0.8,0.2,0.5,11622,5267
e9503421f108c8f0addd4ad472abf268,C3,6,1.3,1,0.8,1.2,13491,3940
e9503421f108c8f0addd4ad472abf268,C3,4,0.6,0.6,0.5,0.6,8020,4089
e9503421f108c8f0addd4ad472abf268,C3,10,1.1,0.6,1,1.1,9792,3033
e9503421f108c8f0addd4ad472abf268,C3,11,1.5,-1,0.7,1.3,9764,4650
ad142fa7efca86785a2fb7ec8ff871c2,C1,2,2,2.5,2,2,16692,62624
ad142fa7efca86785a2fb7ec8ff871c2,C1,6,1.3,1,1.2,1.3,16149,16906
ad142fa7efca86785a2fb7ec8ff871c2,C1,1,1.2,1.3,1.4,1.3,14987,16205
ad142fa7efca86785a2fb7ec8ff871c2,C1,8,1.3,1.6,2,1.6,22493,14105
ad142fa7efca86785a2fb7ec8ff871c2,C1,9,0.6,0.5,0.9,0.8,9868,10216
ad142fa7efca86785a2fb7ec8ff871c2,C1,0,1,0.9,0.9,0.9,25891,8162
ad142fa7efca86785a2fb7ec8ff871c2,C1,5,0.6,0.8,0.7,0.6,8433,9659
ad142fa7efca86785a2fb7ec8ff871c2,C1,7,1.7,1.7,2.1,1.9,18603,11942
ad142fa7efca86785a2fb7ec8ff871c2,C1,3,1.6,1.8,1.9,1.6,11227,9256
ad142fa7efca86785a2fb7ec8ff871c2,C1,4,0.6,0.6,0.8,0.7,15152,12537
ad142fa7efca86785a2fb7ec8ff871c2,C1,10,1.2,0.6,1.1,1.1,12244,8792
ad142fa7efca86785a2fb7ec8ff871c2,C1,11,1.5,-1,1.4,1.5,18434,6475
bede9e66d354822944238fc712dcf628,C0,4,0.6,0.6,0.8,0.7,9284,14586
bede9e66d354822944238fc712dcf628,C0,2,2,2.5,2.3,2.2,11386,12500
bede9e66d354822944238fc712dcf628,C0,5,0.6,0.8,0.2,0.4,6924,9206
bede9e66d354822944238fc712dcf628,C0,3,1.6,1.8,2.3,1.9,31932,5987
bede9e66d354822944238fc712dcf628,C0,0,1,0.9,0.4,0.7,12173,2658
bede9e66d354822944238fc712dcf628,C0,7,1.7,1.7,2.3,2,9486,3057
bede9e66d354822944238fc712dcf628,C0,9,0.6,0.5,0.3,0.4,6142,10047
bede9e66d354822944238fc712dcf628,C0,8,1.3,1.6,2.4,1.7,10292,4949
bede9e66d354822944238fc712dcf628,C0,6,1.3,1,2.4,1.6,19600,4405
bede9e66d354822944238fc712dcf628,C0,1,1.2,1.3,2.3,1.6,7360,6629
bede9e66d354822944238fc712dcf628,C0,10,1.2,0.6,0.7,0.9,13488,5586
bede9e66d354822944238fc712dcf628,C0,11,1.5,-1,2.2,1.7,10200,8425
1b04ffdd0399245810c3a4875b6b1e42,C1,0,1,0.9,0.9,1,9572,33832
1b04ffdd0399245810c3a4875b6b1e42,C1,7,1.7,1.7,1.2,1.5,8229,31957
1b04ffdd0399245810c3a4875b6b1e42,C1,5,0.6,0.8,0.3,0.4,25773,23126
1b04ffdd0399245810c3a4875b6b1e42,C1,1,1.2,1.3,1.3,1.3,10942,13013
1b04ffdd0399245810c3a4875b6b1e42,C1,6,1.3,1,1.8,1.3,7725,18101
1b04ffdd0399245810c3a4875b6b1e42,C1,4,0.6,0.6,0.6,0.6,16029,6655
1b04ffdd0399245810c3a4875b6b1e42,C1,2,2,2.5,1.9,2,12387,15640
1b04ffdd0399245810c3a4875b6b1e42,C1,3,1.6,1.8,1.2,1.4,14999,19595
1b04ffdd0399245810c3a4875b6b1e42,C1,8,1.3,1.6,1.2,1.3,10839,10890
1b04ffdd0399245810c3a4875b6b1e42,C1,9,0.6,0.5,0.7,0.7,9922,10065
1b04ffdd0399245810c3a4875b6b1e42,C1,10,1.2,0.6,0.9,1,15059,13579
1b04ffdd0399245810c3a4875b6b1e42,C1,11,1.5,-1,0.9,1,22006,14991
6a5f74f734711dd50cf6a0ec6aeaa70e,C1,2,2,2.5,2.9,1.7,8515,14917
6a5f74f734711dd50cf6a0ec6aeaa70e,C1,5,0.6,0.8,0.5,0.6,11953,10881
6a5f74f734711dd50cf6a0ec6aeaa70e,C1,7,1.7,1.7,1.3,1.5,23373,7291
6a5f74f734711dd50cf6a0ec6aeaa70e,C1,4,0.6,0.6,0.8,0.7,11202,11036
6a5f74f734711dd50cf6a0ec6aeaa70e,C1,6,1.3,1,1.3,1.3,8894,4063
6a5f74f734711dd50cf6a0ec6aeaa70e,C1,3,1.6,1.8,1.6,1.6,5445,4077
6a5f74f734711dd50cf6a0ec6aeaa70e,C1,1,1.2,1.3,1.1,1.3,9560,7319
6a5f74f734711dd50cf6a0ec6aeaa70e,C1,8,1.3,1.6,2.2,1.2,9911,9117
6a5f74f734711dd50cf6a0ec6aeaa70e,C1,9,0.6,0.5,0.7,0.7,11153,7488
6a5f74f734711dd50cf6a0ec6aeaa70e,C1,0,1,0.9,0.9,1.1,17503,4478
6a5f74f734711dd50cf6a0ec6aeaa70e,C1,10,1.2,0.6,0.9,1.1,9619,11881
6a5f74f734711dd50cf6a0ec6aeaa70e,C1,11,1.5,-1,1.1,1.3,11706,9527
0d445b9999e4981f3d0ae617438bd4a1,C3,0,1,0.9,1,1,11780,10218
0d445b9999e4981f3d0ae617438bd4a1,C3,1,1.2,1.3,1.1,1.1,10351,5671
0d445b9999e4981f3d0ae617438bd4a1,C3,8,1.3,1.6,1.3,1.3,19637,4180
0d445b9999e4981f3d0ae617438bd4a1,C3,4,0.6,0.6,0.9,0.7,10934,7383
0d445b9999e4981f3d0ae617438bd4a1,C3,7,1.7,1.7,1.5,1.6,11480,3506
0d445b9999e4981f3d0ae617438bd4a1,C3,5,0.6,0.8,0.5,0.6,10900,13622
0d445b9999e4981f3d0ae617438bd4a1,C3,9,0.6,0.5,0.6,0.6,12099,6756
0d445b9999e4981f3d0ae617438bd4a1,C3,6,1.3,1,1.2,1.3,12209,8530
0d445b9999e4981f3d0ae617438bd4a1,C3,2,2,2.5,2,2,18286,3169
0d445b9999e4981f3d0ae617438bd4a1,C3,3,1.6,1.8,1.8,1.7,8540,3334
0d445b9999e4981f3d0ae617438bd4a1,C3,10,1.1,0.6,0.9,1,13687,3248
0d445b9999e4981f3d0ae617438bd4a1,C3,11,1.5,-1,0.8,1.1,14866,9826
4ba1ae899a24b5945c584cba4c7e4eef,C4,6,1.3,1,1.8,1.5,10251,15384
4ba1ae899a24b5945c584cba4c7e4eef,C4,4,0.6,0.6,0.6,0.7,9332,5674
4ba1ae899a24b5945c584cba4c7e4eef,C4,8,1.3,1.6,1.9,1.4,9284,5513
4ba1ae899a24b5945c584cba4c7e4eef,C4,0,1,0.9,0.9,1.1,3670,3250
4ba1ae899a24b5945c584cba4c7e4eef,C4,2,2,2.5,2.3,2.2,6255,3741
4ba1ae899a24b5945c584cba4c7e4eef,C4,5,0.6,0.8,0.5,0.7,5887,3247
4ba1ae899a24b5945c584cba4c7e4eef,C4,9,0.6,0.5,0.7,0.7,7581,5869
4ba1ae899a24b5945c584cba4c7e4eef,C4,7,1.7,1.7,2,1.9,10528,2653
4ba1ae899a24b5945c584cba4c7e4eef,C4,1,1.2,1.3,1,1.3,10299,2643
4ba1ae899a24b5945c584cba4c7e4eef,C4,3,1.6,1.8,1.8,1.7,5667,3267
4ba1ae899a24b5945c584cba4c7e4eef,C4,10,1.1,0.6,0.9,1.2,5839,2614
4ba1ae899a24b5945c584cba4c7e4eef,C4,11,1.5,-1,0.8,1.6,14188,3147
d6328e05f6095599e344cf816850e7fc,C4,2,2,2.5,2.2,2.1,13267,17698
d6328e05f6095599e344cf816850e7fc,C4,3,1.6,1.8,1.6,1.6,13652,11619
d6328e05f6095599e344cf816850e7fc,C4,7,1.7,1.7,1.6,1.7,7289,16768
d6328e05f6095599e344cf816850e7fc,C4,6,1.3,1,1.2,1.3,12346,8400
d6328e05f6095599e344cf816850e7fc,C4,8,1.3,1.6,1.3,1.3,8736,6276
d6328e05f6095599e344cf816850e7fc,C4,0,1,0.9,1.3,1.2,5614,6569
d6328e05f6095599e344cf816850e7fc,C4,1,1.2,1.3,1.4,1.3,9982,5710
d6328e05f6095599e344cf816850e7fc,C4,4,0.6,0.6,1.1,0.7,9223,13480
d6328e05f6095599e344cf816850e7fc,C4,9,0.6,0.5,0.7,0.6,10743,10140
d6328e05f6095599e344cf816850e7fc,C4,5,0.6,0.8,0.3,0.4,19819,6538
d6328e05f6095599e344cf816850e7fc,C4,10,1.1,0.6,0.9,1,14086,7323
d6328e05f6095599e344cf816850e7fc,C4,11,1.5,-1,1,1,10570,7651
35a6df42f390de7fd6a29b0d649d6978,C0,1,1.2,1.3,1.8,1.5,7739,14110
35a6df42f390de7fd6a29b0d649d6978,C0,2,2,2.5,2.3,2.3,10790,12334
35a6df42f390de7fd6a29b0d649d6978,C0,6,1.3,1,1.2,1.3,5837,10818
35a6df42f390de7fd6a29b0d649d6978,C0,0,1,0.9,0.9,1,3099,7171
35a6df42f390de7fd6a29b0d649d6978,C0,4,0.6,0.6,0.7,0.6,7168,11624
35a6df42f390de7fd6a29b0d649d6978,C0,7,1.7,1.7,2,1.9,5758,6978
35a6df42f390de7fd6a29b0d649d6978,C0,9,0.6,0.5,0.7,0.7,9642,9052
35a6df42f390de7fd6a29b0d649d6978,C0,8,1.3,1.6,1.7,1.5,11080,6876
35a6df42f390de7fd6a29b0d649d6978,C0,3,1.6,1.8,1.9,1.8,3665,10585
35a6df42f390de7fd6a29b0d649d6978,C0,5,0.6,0.8,0.5,0.5,4118,8411
35a6df42f390de7fd6a29b0d649d6978,C0,10,1.2,0.6,0.8,1,5387,16439
35a6df42f390de7fd6a29b0d649d6978,C0,11,1.5,-1,0.7,0.9,7782,20089
cb7182b5ce88074627018c6dd986fa6b,C4,5,0.6,0.8,0.3,0.5,38565,16503
cb7182b5ce88074627018c6dd986fa6b,C4,0,1,0.9,0.6,0.9,11257,22119
cb7182b5ce88074627018c6dd986fa6b,C4,4,0.6,0.6,0.8,0.6,12519,9826
cb7182b5ce88074627018c6dd986fa6b,C4,9,0.6,0.5,0.5,0.6,10254,7743
cb7182b5ce88074627018c6dd986fa6b,C4,1,1.2,1.3,1.2,1.2,16285,4719
cb7182b5ce88074627018c6dd986fa6b,C4,7,1.7,1.7,1.5,1.7,12881,8299
cb7182b5ce88074627018c6dd986fa6b,C4,6,1.3,1,1.1,1.2,11154,14268
cb7182b5ce88074627018c6dd986fa6b,C4,2,2,2.5,1.7,2,1673554,7203
cb7182b5ce88074627018c6dd986fa6b,C4,8,1.3,1.6,1.3,1.3,11887,4928
cb7182b5ce88074627018c6dd986fa6b,C4,3,1.6,1.8,1.3,1.4,11665,9212
cb7182b5ce88074627018c6dd986fa6b,C4,10,1.1,0.6,0.8,0.9,15249,7635
cb7182b5ce88074627018c6dd986fa6b,C4,11,1.5,-1,0.8,1.2,17354,11988
bc34f459e9ce435665dc259631fed6c2,C3,5,0.6,0.8,0.4,0.6,4538,8172
bc34f459e9ce435665dc259631fed6c2,C3,7,1.7,1.7,1.6,1.8,3618,8202
bc34f459e9ce435665dc259631fed6c2,C3,4,0.6,0.6,0.6,0.6,6303,3449
bc34f459e9ce435665dc259631fed6c2,C3,0,1,0.9,0.5,0.9,9498,3810
bc34f459e9ce435665dc259631fed6c2,C3,8,1.3,1.6,1.7,1.5,5946,3178
bc34f459e9ce435665dc259631fed6c2,C3,6,1.3,1,0.7,1.2,5299,3499
bc34f459e9ce435665dc259631fed6c2,C3,1,1.2,1.3,1.2,1.2,4171,3483
bc34f459e9ce435665dc259631fed6c2,C3,3,1.6,1.8,2.2,2.2,5786,3748
bc34f459e9ce435665dc259631fed6c2,C3,9,0.6,0.5,1.1,0.8,6835,3731
bc34f459e9ce435665dc259631fed6c2,C3,2,2,2.5,2.6,2.2,6051,3539
bc34f459e9ce435665dc259631fed6c2,C3,10,1.1,0.6,1,1.1,5219,3522
bc34f459e9ce435665dc259631fed6c2,C3,11,1.5,-1,1,1.4,13898,4075
2c2c6f3148039d18978ca82888abeb1b,C1,4,0.6,0.6,0.6,0.6,9101,15895
2c2c6f3148039d18978ca82888abeb1b,C1,0,1,0.9,0.9,1,17173,18859
2c2c6f3148039d18978ca82888abeb1b,C1,8,1.3,1.6,1.8,1.6,6162,8785
2c2c6f3148039d18978ca82888abeb1b,C1,1,1.2,1.3,1.4,1.3,4981,6743
2c2c6f3148039d18978ca82888abeb1b,C1,7,1.7,1.7,2,1.9,6951,10870
2c2c6f3148039d18978ca82888abeb1b,C1,3,1.6,1.8,1.7,1.7,15853,6700
2c2c6f3148039d18978ca82888abeb1b,C1,9,0.6,0.5,0.9,0.8,12126,6023
2c2c6f3148039d18978ca82888abeb1b,C1,5,0.6,0.8,0.3,0.4,22894,6539
2c2c6f3148039d18978ca82888abeb1b,C1,2,2,2.5,1.9,1.9,8187,11767
2c2c6f3148039d18978ca82888abeb1b,C1,6,1.3,1,1.4,1.3,4216,4092
2c2c6f3148039d18978ca82888abeb1b,C1,10,1.2,0.6,1,1.1,5255,5880
2c2c6f3148039d18978ca82888abeb1b,C1,11,1.5,-1,0.7,1.1,4092,4071
bdae3eb8dbe03da3e2e3d55dd818758f,C4,4,0.6,0.6,0.7,0.7,7373,11778
bdae3eb8dbe03da3e2e3d55dd818758f,C4,3,1.6,1.8,1.6,1.6,6587,4905
bdae3eb8dbe03da3e2e3d55dd818758f,C4,7,1.7,1.7,1.6,1.6,6919,4441
bdae3eb8dbe03da3e2e3d55dd818758f,C4,1,1.2,1.3,1.3,1.3,5321,3692
bdae3eb8dbe03da3e2e3d55dd818758f,C4,5,0.6,0.8,0.6,0.6,12361,4168
bdae3eb8dbe03da3e2e3d55dd818758f,C4,9,0.6,0.5,0.8,0.7,5796,3659
bdae3eb8dbe03da3e2e3d55dd818758f,C4,8,1.3,1.6,1.4,1.4,6210,5304
bdae3eb8dbe03da3e2e3d55dd818758f,C4,2,2,2.5,2.1,2.1,6968,5545
bdae3eb8dbe03da3e2e3d55dd818758f,C4,6,1.3,1,1.4,1.4,14122,3567
bdae3eb8dbe03da3e2e3d55dd818758f,C4,0,1,0.9,1.2,1.1,8815,4005
bdae3eb8dbe03da3e2e3d55dd818758f,C4,10,1.1,0.6,1.2,1.1,12962,5554
bdae3eb8dbe03da3e2e3d55dd818758f,C4,11,1.5,-1,1.1,1.3,11459,6009
87992ce44dd7f78c2bb857f656fe6f5b,C2,9,0.6,0.5,1.1,0.7,5527,10425
87992ce44dd7f78c2bb857f656fe6f5b,C2,8,1.3,1.6,1.7,1.2,7973,7469
87992ce44dd7f78c2bb857f656fe6f5b,C2,3,1.6,1.8,1.3,1.5,5032,5377
87992ce44dd7f78c2bb857f656fe6f5b,C2,6,1.3,1,1.3,1.3,3187,4038
87992ce44dd7f78c2bb857f656fe6f5b,C2,0,1,0.9,1,1,9397,3746
87992ce44dd7f78c2bb857f656fe6f5b,C2,4,0.6,0.6,0.7,0.6,3906,4443
87992ce44dd7f78c2bb857f656fe6f5b,C2,1,1.2,1.3,1.1,1.1,4211,2969
87992ce44dd7f78c2bb857f656fe6f5b,C2,2,2,2.5,1.9,1.9,4830,6446
87992ce44dd7f78c2bb857f656fe6f5b,C2,7,1.7,1.7,1.5,1.6,6910,3509
87992ce44dd7f78c2bb857f656fe6f5b,C2,5,0.6,0.8,0.9,0.6,6833,5118
87992ce44dd7f78c2bb857f656fe6f5b,C2,10,1.1,0.6,0.8,0.9,3457,2283
87992ce44dd7f78c2bb857f656fe6f5b,C2,11,1.5,-1,0.5,1.3,9508,6751
72955d6dbfed36886fc9728337ba5a5f,C4,1,1.2,1.3,1.5,1.3,12564,29095
72955d6dbfed36886fc9728337ba5a5f,C4,7,1.7,1.7,2.1,1.8,9475,10392
72955d6dbfed36886fc9728337ba5a5f,C4,3,1.6,1.8,1.9,1.6,10633,11641
72955d6dbfed36886fc9728337ba5a5f,C4,8,1.3,1.6,2.8,1.6,10214,13869
72955d6dbfed36886fc9728337ba5a5f,C4,2,2,2.5,3,2.5,9612,12043
72955d6dbfed36886fc9728337ba5a5f,C4,9,0.6,0.5,1.2,0.6,9171,8425
72955d6dbfed36886fc9728337ba5a5f,C4,0,1,0.9,1.4,1,11989,7211
72955d6dbfed36886fc9728337ba5a5f,C4,6,1.3,1,2,1.4,9715,13754
72955d6dbfed36886fc9728337ba5a5f,C4,4,0.6,0.6,1.1,0.6,17207,10502
72955d6dbfed36886fc9728337ba5a5f,C4,5,0.6,0.8,0.7,0.6,11175,8727
72955d6dbfed36886fc9728337ba5a5f,C4,10,1.1,0.6,1.4,1,10849,16116
72955d6dbfed36886fc9728337ba5a5f,C4,11,1.5,-1,1.7,1.6,10796,7983
b163913d4be6fbf7625e8b8324dafb04,C3,0,1,0.9,1.4,1.2,12587,40505
b163913d4be6fbf7625e8b8324dafb04,C3,6,1.3,1,1.9,1.6,9623,19016
b163913d4be6fbf7625e8b8324dafb04,C3,8,1.3,1.6,1.9,1.6,11106,13856
b163913d4be6fbf7625e8b8324dafb04,C3,7,1.7,1.7,2,1.9,10466,10642
b163913d4be6fbf7625e8b8324dafb04,C3,1,1.2,1.3,1.8,1.5,10319,11060
b163913d4be6fbf7625e8b8324dafb04,C3,2,2,2.5,2.8,2.4,8152,9920
b163913d4be6fbf7625e8b8324dafb04,C3,5,0.6,0.8,0.6,0.6,17192,6812
b163913d4be6fbf7625e8b8324dafb04,C3,9,0.6,0.5,0.8,0.7,12784,18862
b163913d4be6fbf7625e8b8324dafb04,C3,4,0.6,0.6,0.7,0.7,8288,7649
b163913d4be6fbf7625e8b8324dafb04,C3,3,1.6,1.8,2.5,2,14227,10757
b163913d4be6fbf7625e8b8324dafb04,C3,10,1.1,0.6,1.4,1.3,24311,7318
b163913d4be6fbf7625e8b8324dafb04,C3,11,1.5,-1,1.3,1.4,25813,5135
11c62b2f2eb47748d222b5139a00b31c,C0,2,2,2.5,2.9,2.4,5626,8676
11c62b2f2eb47748d222b5139a00b31c,C0,6,1.3,1,1.8,1.5,4791,6975
11c62b2f2eb47748d222b5139a00b31c,C0,1,1.2,1.3,1.9,1.5,11827,5369
11c62b2f2eb47748d222b5139a00b31c,C0,4,0.6,0.6,0.7,0.7,6031,9252
11c62b2f2eb47748d222b5139a00b31c,C0,0,1,0.9,0.9,1.2,4686,9287
11c62b2f2eb47748d222b5139a00b31c,C0,8,1.3,1.6,1.7,1.5,18033,5027
11c62b2f2eb47748d222b5139a00b31c,C0,5,0.6,0.8,0.3,0.4,15448,6051
11c62b2f2eb47748d222b5139a00b31c,C0,7,1.7,1.7,2.2,1.9,7618,6802
11c62b2f2eb47748d222b5139a00b31c,C0,3,1.6,1.8,2.1,1.8,7679,3129
11c62b2f2eb47748d222b5139a00b31c,C0,9,0.6,0.5,0.8,0.7,6083,3228
