worker_id,condition,q_id,model_pred,actual_price,user_model_pred,user_model_pred_conf,model_conf,final_pred,user_final_price_conf,step1_time,step2_time,step3_time
872d11455c33d0b975e1a087141448d3,C1,0,1,0.9,1.3,3,3,1.2,3,8279,14278,5389
872d11455c33d0b975e1a087141448d3,C1,5,0.6,0.8,1,2,2,0.8,3,11257,11879,3650
872d11455c33d0b975e1a087141448d3,C1,9,0.6,0.5,0.9,2,2,0.8,2,11560,17574,9743
872d11455c33d0b975e1a087141448d3,C1,2,2,2.5,1.7,3,4,2.1,3,22480,10739,3703
872d11455c33d0b975e1a087141448d3,C1,1,1.2,1.3,1.3,2,3,1.3,2,8639,10662,9609
872d11455c33d0b975e1a087141448d3,C1,10,1.2,0.6,1.5,2,3,1.1,2,12515,14228,6327
872d11455c33d0b975e1a087141448d3,C1,11,1.5,-1,2,2,3,1.3,2,15388,4905,20857
e5265d4070ae8b61274a17f006ff2a69,C4,7,1.7,1.7,-1,-1,-1,1.6,4,11450,-1,-1
e5265d4070ae8b61274a17f006ff2a69,C4,1,1.2,1.3,-1,-1,-1,1.2,4,7622,-1,-1
e5265d4070ae8b61274a17f006ff2a69,C4,5,0.6,0.8,-1,-1,-1,0.5,3,4660,-1,-1
e5265d4070ae8b61274a17f006ff2a69,C4,9,0.6,0.5,-1,-1,-1,0.8,3,5908,-1,-1
e5265d4070ae8b61274a17f006ff2a69,C4,3,1.6,1.8,-1,-1,-1,1.6,4,6785,-1,-1
e5265d4070ae8b61274a17f006ff2a69,C4,0,1,0.9,-1,-1,-1,1.1,3,4101,-1,-1
e5265d4070ae8b61274a17f006ff2a69,C4,4,0.6,0.6,-1,-1,-1,1.1,3,2982,-1,-1
e5265d4070ae8b61274a17f006ff2a69,C4,8,1.3,1.6,-1,-1,-1,1.8,4,4664,-1,-1
e5265d4070ae8b61274a17f006ff2a69,C4,6,1.3,1,-1,-1,-1,1.8,4,4048,-1,-1
e5265d4070ae8b61274a17f006ff2a69,C4,2,2,2.5,-1,-1,-1,2,4,4841,-1,-1
e5265d4070ae8b61274a17f006ff2a69,C4,10,1.1,0.6,-1,-1,-1,1,4,3510,-1,-1
e5265d4070ae8b61274a17f006ff2a69,C4,11,1.5,-1,-1,-1,-1,1.6,4,7194,-1,-1
d3962c4f49cb360044e472f6da2fd61f,C2,9,0.6,0.5,0.9,3,2,1.1,4,12502,9943,12103
d3962c4f49cb360044e472f6da2fd61f,C2,5,0.6,0.8,0.6,3,2,0.6,4,9335,9294,7778
d3962c4f49cb360044e472f6da2fd61f,C2,4,0.6,0.6,1.2,4,1,0.8,4,10577,6523,7563
d3962c4f49cb360044e472f6da2fd61f,C2,7,1.7,1.7,1.1,3,5,2,4,5375,5634,8790
d3962c4f49cb360044e472f6da2fd61f,C2,3,1.6,1.8,1.4,3,4,1.6,5,46837,3230,6415
d3962c4f49cb360044e472f6da2fd61f,C2,8,1.3,1.6,1.2,3,4,1.3,4,5529,3124,7112
d3962c4f49cb360044e472f6da2fd61f,C2,2,2,2.5,1.9,5,5,2.1,4,8898,4471,8986
d3962c4f49cb360044e472f6da2fd61f,C2,1,1.2,1.3,1.4,3,2,1.2,4,33095,5239,8182
d3962c4f49cb360044e472f6da2fd61f,C2,6,1.3,1,1.2,3,4,1.3,4,8470,4129,6670
d3962c4f49cb360044e472f6da2fd61f,C2,0,1,0.9,1.4,4,4,1.1,3,5314,5699,6476
d3962c4f49cb360044e472f6da2fd61f,C2,10,1.1,0.6,1.2,2,4,1.2,3,16312,4537,6337
d3962c4f49cb360044e472f6da2fd61f,C2,11,1.5,-1,1,4,2,1.2,4,5598,7200,6436
2f9404a3597f06b0fa901254d1df216f,C3,9,0.6,0.5,0.7,2,4,0.7,3,30416,12743,22538
2f9404a3597f06b0fa901254d1df216f,C3,4,0.6,0.6,0.7,4,4,0.6,4,14670,6568,13669
2f9404a3597f06b0fa901254d1df216f,C3,5,0.6,0.8,0.6,4,5,0.6,5,17881,9678,7060
2f9404a3597f06b0fa901254d1df216f,C3,3,1.6,1.8,1.7,1,4,1.6,4,21750,10389,9975
2f9404a3597f06b0fa901254d1df216f,C3,2,2,2.5,1.9,2,4,2.1,4,21510,7695,8578
2f9404a3597f06b0fa901254d1df216f,C3,6,1.3,1,1.5,2,4,1.5,4,21453,6115,7355
2f9404a3597f06b0fa901254d1df216f,C3,0,1,0.9,1.3,4,3,1.1,4,13673,8792,7672
2f9404a3597f06b0fa901254d1df216f,C3,8,1.3,1.6,1.3,4,5,1.3,4,15789,7993,3518
2f9404a3597f06b0fa901254d1df216f,C3,7,1.7,1.7,1.5,4,4,1.7,4,9099,4348,8185
2f9404a3597f06b0fa901254d1df216f,C3,1,1.2,1.3,1.6,4,2,1.3,3,10407,7788,10401
2f9404a3597f06b0fa901254d1df216f,C3,10,1.1,0.6,1.2,3,4,1.2,4,10206,6062,3792
2f9404a3597f06b0fa901254d1df216f,C3,11,1.5,-1,1.1,2,5,1.2,4,32600,6955,8836
f23cde5364dfa9f9f704046d4e834d86,C1,3,1.6,1.8,1.8,5,4,1.7,3,47440,17227,13083
f23cde5364dfa9f9f704046d4e834d86,C1,5,0.6,0.8,0.6,5,3,0.5,3,34779,6448,9103
f23cde5364dfa9f9f704046d4e834d86,C1,2,2,2.5,1.9,5,4,1.7,3,26269,16072,5784
f23cde5364dfa9f9f704046d4e834d86,C1,6,1.3,1,1.3,3,3,1.5,2,25388,4592,5816
f23cde5364dfa9f9f704046d4e834d86,C1,7,1.7,1.7,1.7,5,3,1.6,3,28348,4188,8552
f23cde5364dfa9f9f704046d4e834d86,C1,1,1.2,1.3,1.2,5,3,1.4,2,27340,3433,9887
f23cde5364dfa9f9f704046d4e834d86,C1,0,1,0.9,1,5,2,1.1,2,34045,3280,4239
f23cde5364dfa9f9f704046d4e834d86,C1,8,1.3,1.6,1.3,5,3,1.3,3,23995,4343,10181
f23cde5364dfa9f9f704046d4e834d86,C1,4,0.6,0.6,0.6,5,3,0.8,3,24644,5664,5975
f23cde5364dfa9f9f704046d4e834d86,C1,9,0.6,0.5,0.6,5,3,0.5,2,24124,2968,13902
f23cde5364dfa9f9f704046d4e834d86,C1,10,1.2,0.6,1.2,5,3,1,3,27132,3040,10344
f23cde5364dfa9f9f704046d4e834d86,C1,11,1.5,-1,1.5,5,3,1.6,3,38243,15336,3849
f98349bfe4bfb9ff7c2519bfaa504468,C4,3,1.6,1.8,-1,-1,-1,1.4,4,20622,-1,-1
f98349bfe4bfb9ff7c2519bfaa504468,C4,2,2,2.5,-1,-1,-1,2.1,3,21127,-1,-1
f98349bfe4bfb9ff7c2519bfaa504468,C4,5,0.6,0.8,-1,-1,-1,0.6,5,22790,-1,-1
f98349bfe4bfb9ff7c2519bfaa504468,C4,1,1.2,1.3,-1,-1,-1,1.4,2,29419,-1,-1
f98349bfe4bfb9ff7c2519bfaa504468,C4,4,0.6,0.6,-1,-1,-1,0.8,4,17402,-1,-1
f98349bfe4bfb9ff7c2519bfaa504468,C4,0,1,0.9,-1,-1,-1,1.3,3,38661,-1,-1
f98349bfe4bfb9ff7c2519bfaa504468,C4,8,1.3,1.6,-1,-1,-1,2,4,32248,-1,-1
f98349bfe4bfb9ff7c2519bfaa504468,C4,9,0.6,0.5,-1,-1,-1,0.7,5,16856,-1,-1
f98349bfe4bfb9ff7c2519bfaa504468,C4,7,1.7,1.7,-1,-1,-1,1.6,4,24669,-1,-1
f98349bfe4bfb9ff7c2519bfaa504468,C4,6,1.3,1,-1,-1,-1,1.5,4,18890,-1,-1
f98349bfe4bfb9ff7c2519bfaa504468,C4,10,1.1,0.6,-1,-1,-1,1.1,3,27216,-1,-1
f98349bfe4bfb9ff7c2519bfaa504468,C4,11,1.5,-1,-1,-1,-1,1.2,3,20661,-1,-1
28aaaef06ec9af978aa72a977cbda4b3,C0,0,1,0.9,1.3,3,1,1.2,3,14519,9983,9705
28aaaef06ec9af978aa72a977cbda4b3,C0,9,0.6,0.5,0.7,4,4,0.6,3,11205,7994,8550
28aaaef06ec9af978aa72a977cbda4b3,C0,7,1.7,1.7,1.8,2,4,1.7,3,11267,6877,5023
28aaaef06ec9af978aa72a977cbda4b3,C0,2,2,2.5,1.5,4,2,2.2,3,7170,7191,7053
28aaaef06ec9af978aa72a977cbda4b3,C0,4,0.6,0.6,0.6,4,2,0.8,3,6031,6272,3394
28aaaef06ec9af978aa72a977cbda4b3,C0,8,1.3,1.6,1.2,2,3,1.4,3,6379,3078,5685
28aaaef06ec9af978aa72a977cbda4b3,C0,3,1.6,1.8,1.6,1,4,1.8,3,6016,8543,4859
28aaaef06ec9af978aa72a977cbda4b3,C0,5,0.6,0.8,0.6,3,2,0.8,3,11731,4729,5522
28aaaef06ec9af978aa72a977cbda4b3,C0,6,1.3,1,1.6,3,1,1.5,3,10629,4080,4823
28aaaef06ec9af978aa72a977cbda4b3,C0,1,1.2,1.3,1.1,2,4,1.4,2,5281,5486,5510
28aaaef06ec9af978aa72a977cbda4b3,C0,10,1.2,0.6,1.2,3,3,1.3,3,159796,3355,4977
28aaaef06ec9af978aa72a977cbda4b3,C0,11,1.5,-1,1.5,3,4,1.6,3,8594,3430,11701
22288d03205d24104806075949bec44a,C3,2,2,2.5,0.6,2,3,1.4,1,20167,13801,7359
22288d03205d24104806075949bec44a,C3,9,0.6,0.5,0.9,2,3,0.8,2,32189,5264,9157
22288d03205d24104806075949bec44a,C3,7,1.7,1.7,1.1,2,4,1.4,2,10996,8983,8320
22288d03205d24104806075949bec44a,C3,4,0.6,0.6,0.9,2,3,0.7,2,14594,5759,5727
22288d03205d24104806075949bec44a,C3,0,1,0.9,0.7,2,3,0.8,2,14112,4695,4936
22288d03205d24104806075949bec44a,C3,6,1.3,1,1.1,2,3,1.2,2,11072,7682,4764
22288d03205d24104806075949bec44a,C3,8,1.3,1.6,1.1,2,4,1.3,3,9481,7314,3696
22288d03205d24104806075949bec44a,C3,1,1.2,1.3,1.2,2,4,1.2,4,9650,5997,5866
22288d03205d24104806075949bec44a,C3,5,0.6,0.8,0.9,2,3,0.7,2,11683,6895,3459
22288d03205d24104806075949bec44a,C3,3,1.6,1.8,1.3,2,3,1.5,2,24622,3493,5835
22288d03205d24104806075949bec44a,C3,10,1.1,0.6,0.6,2,2,0.8,2,10524,5774,7789
22288d03205d24104806075949bec44a,C3,11,1.5,-1,0.8,2,3,1.2,2,16917,4856,5534
67f35de248bf925beb5d0983d83d75a3,C2,9,0.6,0.5,0.8,3,3,0.7,4,17297,13634,12029
67f35de248bf925beb5d0983d83d75a3,C2,7,1.7,1.7,1.6,4,5,1.8,4,16583,7840,11124
67f35de248bf925beb5d0983d83d75a3,C2,2,2,2.5,2,3,4,2.1,4,17551,7345,9758
67f35de248bf925beb5d0983d83d75a3,C2,5,0.6,0.8,0.8,3,2,0.7,4,12279,8259,6820
67f35de248bf925beb5d0983d83d75a3,C2,3,1.6,1.8,1.4,3,3,1.5,2,17841,6615,7780
67f35de248bf925beb5d0983d83d75a3,C2,4,0.6,0.6,1,4,2,0.9,3,11479,6423,7813
67f35de248bf925beb5d0983d83d75a3,C2,6,1.3,1,1.5,3,2,1.5,4,16100,4128,8010
67f35de248bf925beb5d0983d83d75a3,C2,0,1,0.9,1.1,4,2,1.2,4,14097,3214,5211
67f35de248bf925beb5d0983d83d75a3,C2,8,1.3,1.6,0.9,3,4,1.1,3,20032,3738,6717
67f35de248bf925beb5d0983d83d75a3,C2,1,1.2,1.3,1.4,4,2,1.4,4,15689,3807,4700
67f35de248bf925beb5d0983d83d75a3,C2,10,1.1,0.6,1,4,4,1.1,4,10664,6146,4522
67f35de248bf925beb5d0983d83d75a3,C2,11,1.5,-1,1.4,4,4,1.4,4,16680,3210,5626
c6f54d290fb6ee1c702704ed80e4c357,C3,5,0.6,0.8,0.6,4,4,0.7,4,18712,17222,8466
c6f54d290fb6ee1c702704ed80e4c357,C3,2,2,2.5,1.8,3,4,1.9,3,16033,6545,6888
c6f54d290fb6ee1c702704ed80e4c357,C3,1,1.2,1.3,1.2,3,4,1.1,4,12658,4626,5327
c6f54d290fb6ee1c702704ed80e4c357,C3,3,1.6,1.8,1.3,4,3,1.4,4,12090,4558,5256
c6f54d290fb6ee1c702704ed80e4c357,C3,6,1.3,1,1.2,4,3,1.2,4,9602,4092,3888
c6f54d290fb6ee1c702704ed80e4c357,C3,0,1,0.9,0.8,4,3,0.9,4,13578,8963,4936
c6f54d290fb6ee1c702704ed80e4c357,C3,7,1.7,1.7,1.5,3,3,1.5,4,11986,4643,6720
c6f54d290fb6ee1c702704ed80e4c357,C3,8,1.3,1.6,1.1,3,3,1.2,4,8954,5188,3320
c6f54d290fb6ee1c702704ed80e4c357,C3,9,0.6,0.5,0.8,4,3,0.7,4,8282,3827,3990
c6f54d290fb6ee1c702704ed80e4c357,C3,4,0.6,0.6,0.8,4,2,0.8,4,14738,6186,3832
c6f54d290fb6ee1c702704ed80e4c357,C3,10,1.1,0.6,1,3,4,1.2,3,8656,4676,3288
c6f54d290fb6ee1c702704ed80e4c357,C3,11,1.5,-1,1.4,3,4,1.5,4,9962,3723,3640
773b73c36b682921b64e9b9f2c3a9f52,C2,3,1.6,1.8,1.4,3,5,1.7,4,10412,7879,8645
773b73c36b682921b64e9b9f2c3a9f52,C2,4,0.6,0.6,0.9,3,2,0.9,3,7200,4780,4123
773b73c36b682921b64e9b9f2c3a9f52,C2,5,0.6,0.8,1.1,3,2,1,3,3157,2947,3888
773b73c36b682921b64e9b9f2c3a9f52,C2,1,1.2,1.3,1.1,3,5,1.2,5,6210,3448,2894
773b73c36b682921b64e9b9f2c3a9f52,C2,7,1.7,1.7,1.2,3,1,1.3,3,239977,3004,2850
773b73c36b682921b64e9b9f2c3a9f52,C2,0,1,0.9,0.7,4,2,0.8,5,5963,2777,4299
773b73c36b682921b64e9b9f2c3a9f52,C2,9,0.6,0.5,1.3,3,3,0.9,3,3251,5029,5799
773b73c36b682921b64e9b9f2c3a9f52,C2,2,2,2.5,1.4,4,5,2,5,5997,2845,3898
773b73c36b682921b64e9b9f2c3a9f52,C2,8,1.3,1.6,0.9,4,3,1,3,7402,2620,3491
773b73c36b682921b64e9b9f2c3a9f52,C2,6,1.3,1,1.1,4,4,1.2,4,4544,2429,2661
773b73c36b682921b64e9b9f2c3a9f52,C2,10,1.1,0.6,1,3,5,1.1,5,4849,2476,2940
773b73c36b682921b64e9b9f2c3a9f52,C2,11,1.5,-1,1.1,3,3,1.3,3,5592,2451,2427
356433d1274fa1456fafa6a4de5a90ec,C2,1,1.2,1.3,0.9,4,3,1,4,16119,14779,10559
356433d1274fa1456fafa6a4de5a90ec,C2,0,1,0.9,0.8,5,4,1,4,22030,7828,4950
356433d1274fa1456fafa6a4de5a90ec,C2,8,1.3,1.6,1.4,4,5,1.3,5,8464,9036,3551
356433d1274fa1456fafa6a4de5a90ec,C2,4,0.6,0.6,0.7,3,2,0.7,4,15558,6417,8013
356433d1274fa1456fafa6a4de5a90ec,C2,9,0.6,0.5,0.6,4,4,0.7,4,11413,3500,5259
356433d1274fa1456fafa6a4de5a90ec,C2,3,1.6,1.8,1.3,4,3,1.4,4,9781,4380,3656
356433d1274fa1456fafa6a4de5a90ec,C2,5,0.6,0.8,0.6,4,5,0.6,5,7231,3462,5007
356433d1274fa1456fafa6a4de5a90ec,C2,2,2,2.5,1.6,3,3,2.1,4,8936,11238,3804
356433d1274fa1456fafa6a4de5a90ec,C2,7,1.7,1.7,1.4,3,2,1.6,4,6768,5454,3738
356433d1274fa1456fafa6a4de5a90ec,C2,6,1.3,1,1.5,3,2,1.5,4,9488,4672,2615
356433d1274fa1456fafa6a4de5a90ec,C2,10,1.1,0.6,1.1,5,4,1.2,5,10017,3339,3077
356433d1274fa1456fafa6a4de5a90ec,C2,11,1.5,-1,1.2,4,4,1.4,4,8753,4369,7103
43e5a516e9cd881bc8bbddc60cb1590c,C1,2,2,2.5,1.1,3,2,2.1,3,14770,7779,9077
43e5a516e9cd881bc8bbddc60cb1590c,C1,4,0.6,0.6,1,3,2,0.8,4,9813,6289,5311
43e5a516e9cd881bc8bbddc60cb1590c,C1,1,1.2,1.3,1.2,3,4,1.3,3,13777,8534,5960
43e5a516e9cd881bc8bbddc60cb1590c,C1,9,0.6,0.5,0.6,3,4,0.6,3,9651,4176,4079
43e5a516e9cd881bc8bbddc60cb1590c,C1,8,1.3,1.6,1.2,3,4,1.4,4,11509,3510,3757
43e5a516e9cd881bc8bbddc60cb1590c,C1,0,1,0.9,0.9,4,2,0.8,4,7250,6278,7423
43e5a516e9cd881bc8bbddc60cb1590c,C1,3,1.6,1.8,1.3,4,4,1.5,4,9184,3547,5126
43e5a516e9cd881bc8bbddc60cb1590c,C1,5,0.6,0.8,0.6,4,4,0.6,4,7223,2256,3872
43e5a516e9cd881bc8bbddc60cb1590c,C1,7,1.7,1.7,1.7,4,4,1.6,4,9072,4186,8664
43e5a516e9cd881bc8bbddc60cb1590c,C1,6,1.3,1,1.3,3,3,1.4,4,7598,3836,7052
43e5a516e9cd881bc8bbddc60cb1590c,C1,10,1.2,0.6,1,3,4,1.3,4,8098,2630,6610
43e5a516e9cd881bc8bbddc60cb1590c,C1,11,1.5,-1,1.7,4,3,1.4,4,11239,4361,8460
cabdf4bcb3f56dc20d270d5da9acab82,C4,8,1.3,1.6,-1,-1,-1,0.9,2,20351,-1,-1
cabdf4bcb3f56dc20d270d5da9acab82,C4,7,1.7,1.7,-1,-1,-1,0.8,2,30919,-1,-1
cabdf4bcb3f56dc20d270d5da9acab82,C4,6,1.3,1,-1,-1,-1,0.9,2,17368,-1,-1
cabdf4bcb3f56dc20d270d5da9acab82,C4,3,1.6,1.8,-1,-1,-1,0.9,2,19150,-1,-1
cabdf4bcb3f56dc20d270d5da9acab82,C4,2,2,2.5,-1,-1,-1,1,2,37160,-1,-1
cabdf4bcb3f56dc20d270d5da9acab82,C4,5,0.6,0.8,-1,-1,-1,0.7,2,10652,-1,-1
cabdf4bcb3f56dc20d270d5da9acab82,C4,4,0.6,0.6,-1,-1,-1,0.8,2,15070,-1,-1
cabdf4bcb3f56dc20d270d5da9acab82,C4,1,1.2,1.3,-1,-1,-1,0.8,2,10007,-1,-1
cabdf4bcb3f56dc20d270d5da9acab82,C4,9,0.6,0.5,-1,-1,-1,0.7,2,12616,-1,-1
cabdf4bcb3f56dc20d270d5da9acab82,C4,0,1,0.9,-1,-1,-1,0.9,2,13536,-1,-1
cabdf4bcb3f56dc20d270d5da9acab82,C4,10,1.1,0.6,-1,-1,-1,0.8,2,11576,-1,-1
cabdf4bcb3f56dc20d270d5da9acab82,C4,11,1.5,-1,-1,-1,-1,0.7,2,55447,-1,-1
6ceeaf882368aaf75e48474253a3f585,C0,2,2,2.5,2.4,3,3,2.3,4,18746,11515,16988
6ceeaf882368aaf75e48474253a3f585,C0,9,0.6,0.5,0.7,3,3,0.6,4,10565,10526,6447
6ceeaf882368aaf75e48474253a3f585,C0,0,1,0.9,1.1,3,4,1,4,11493,7214,8452
6ceeaf882368aaf75e48474253a3f585,C0,8,1.3,1.6,2,2,3,1.6,4,12106,9316,6925
6ceeaf882368aaf75e48474253a3f585,C0,1,1.2,1.3,1.6,3,3,1.4,4,11472,2873,6674
6ceeaf882368aaf75e48474253a3f585,C0,3,1.6,1.8,1.9,4,3,1.7,4,7712,3718,7744
6ceeaf882368aaf75e48474253a3f585,C0,7,1.7,1.7,1.6,4,4,1.6,4,8431,4783,4952
6ceeaf882368aaf75e48474253a3f585,C0,5,0.6,0.8,0.5,4,5,0.6,4,11068,4767,6240
6ceeaf882368aaf75e48474253a3f585,C0,6,1.3,1,1.8,4,2,1.6,4,8337,5014,6337
6ceeaf882368aaf75e48474253a3f585,C0,4,0.6,0.6,0.6,5,5,0.6,5,9548,4104,4705
6ceeaf882368aaf75e48474253a3f585,C0,10,1.2,0.6,1.1,3,4,1.1,4,6901,4678,5577
6ceeaf882368aaf75e48474253a3f585,C0,11,1.5,-1,0.8,3,3,1.1,4,9993,3684,6743
9026021e5008f59c3c9017e60709bf57,C1,5,0.6,0.8,0.6,2,2,0.8,3,11003,5719,10287
9026021e5008f59c3c9017e60709bf57,C1,1,1.2,1.3,1,2,3,1.3,3,10447,4799,3904
9026021e5008f59c3c9017e60709bf57,C1,9,0.6,0.5,0.6,2,2,0.8,3,7775,7566,7931
9026021e5008f59c3c9017e60709bf57,C1,0,1,0.9,1,2,3,1,3,12056,7074,8626
9026021e5008f59c3c9017e60709bf57,C1,3,1.6,1.8,1.6,3,3,1.7,3,8556,6725,7719
9026021e5008f59c3c9017e60709bf57,C1,8,1.3,1.6,1.4,2,3,1.4,3,14280,6226,9619
9026021e5008f59c3c9017e60709bf57,C1,7,1.7,1.7,1.9,2,2,2,3,7925,4577,6920
9026021e5008f59c3c9017e60709bf57,C1,4,0.6,0.6,0.6,2,3,0.6,3,5213,3405,5217
9026021e5008f59c3c9017e60709bf57,C1,6,1.3,1,1.2,2,3,1.5,3,13980,4239,15461
9026021e5008f59c3c9017e60709bf57,C1,2,2,2.5,2.2,2,2,2.6,3,13831,5821,8021
9026021e5008f59c3c9017e60709bf57,C1,10,1.2,0.6,0.6,3,3,0.8,3,7235,43776,17573
9026021e5008f59c3c9017e60709bf57,C1,11,1.5,-1,0.9,2,3,1,3,25437,7109,8287
ea152fdb0e069a5081eb96f386dc298a,C0,9,0.6,0.5,0.6,4,4,0.6,3,13674,9531,10790
ea152fdb0e069a5081eb96f386dc298a,C0,1,1.2,1.3,0.9,2,3,1.1,3,13456,7002,8076
ea152fdb0e069a5081eb96f386dc298a,C0,2,2,2.5,1.8,3,3,2.1,3,9815,5646,10589
ea152fdb0e069a5081eb96f386dc298a,C0,4,0.6,0.6,0.6,4,4,0.7,4,7540,4248,13164
ea152fdb0e069a5081eb96f386dc298a,C0,8,1.3,1.6,1.4,2,3,1.3,2,10069,5023,6747
ea152fdb0e069a5081eb96f386dc298a,C0,0,1,0.9,1,3,4,1.1,3,13562,5818,8234
ea152fdb0e069a5081eb96f386dc298a,C0,6,1.3,1,1.3,3,3,1.4,3,9154,3346,17517
ea152fdb0e069a5081eb96f386dc298a,C0,3,1.6,1.8,1.3,3,3,1.5,4,17339,4017,10890
ea152fdb0e069a5081eb96f386dc298a,C0,5,0.6,0.8,0.6,4,4,0.7,3,6657,5932,5390
ea152fdb0e069a5081eb96f386dc298a,C0,7,1.7,1.7,1.5,2,3,1.5,3,10752,4156,7775
ea152fdb0e069a5081eb96f386dc298a,C0,10,1.2,0.6,0.9,2,2,1,3,13330,5429,6080
ea152fdb0e069a5081eb96f386dc298a,C0,11,1.5,-1,1.6,3,3,1.4,3,11699,5180,7978
24315ea8cb3929856aeb04f75bdd7fec,C3,1,1.2,1.3,1.2,3,4,1,3,16143,7784,6390
24315ea8cb3929856aeb04f75bdd7fec,C3,2,2,2.5,1.2,3,3,1.4,4,10479,9003,15921
24315ea8cb3929856aeb04f75bdd7fec,C3,6,1.3,1,1.5,4,3,1.4,3,24122,5103,5061
24315ea8cb3929856aeb04f75bdd7fec,C3,0,1,0.9,1.5,2,4,1.3,3,10873,9387,5699
24315ea8cb3929856aeb04f75bdd7fec,C3,7,1.7,1.7,0.7,3,1,1.5,3,8717,6955,4468
24315ea8cb3929856aeb04f75bdd7fec,C3,8,1.3,1.6,1.1,3,3,1.2,3,8395,3805,4403
24315ea8cb3929856aeb04f75bdd7fec,C3,4,0.6,0.6,0.5,2,2,0.7,3,10060,6733,6244
24315ea8cb3929856aeb04f75bdd7fec,C3,5,0.6,0.8,0.6,2,4,0.7,3,9271,5509,6210
24315ea8cb3929856aeb04f75bdd7fec,C3,3,1.6,1.8,0.9,2,2,1.6,3,7698,4604,5383
24315ea8cb3929856aeb04f75bdd7fec,C3,9,0.6,0.5,1.3,2,3,0.6,3,7602,5567,5820
24315ea8cb3929856aeb04f75bdd7fec,C3,10,1.1,0.6,1.1,2,5,1.1,3,9513,4547,4578
24315ea8cb3929856aeb04f75bdd7fec,C3,11,1.5,-1,0.6,4,3,1.4,3,53262,9745,6971
fbbdada84f1ee81417bcf534bb92076f,C4,1,1.2,1.3,-1,-1,-1,1.6,3,12024,-1,-1
fbbdada84f1ee81417bcf534bb92076f,C4,8,1.3,1.6,-1,-1,-1,1.8,2,22534,-1,-1
fbbdada84f1ee81417bcf534bb92076f,C4,7,1.7,1.7,-1,-1,-1,2.1,3,13398,-1,-1
fbbdada84f1ee81417bcf534bb92076f,C4,4,0.6,0.6,-1,-1,-1,0.8,3,11362,-1,-1
fbbdada84f1ee81417bcf534bb92076f,C4,5,0.6,0.8,-1,-1,-1,0.6,3,12634,-1,-1
fbbdada84f1ee81417bcf534bb92076f,C4,0,1,0.9,-1,-1,-1,1.3,2,13984,-1,-1
fbbdada84f1ee81417bcf534bb92076f,C4,6,1.3,1,-1,-1,-1,2,3,11477,-1,-1
fbbdada84f1ee81417bcf534bb92076f,C4,3,1.6,1.8,-1,-1,-1,1.5,2,11386,-1,-1
fbbdada84f1ee81417bcf534bb92076f,C4,2,2,2.5,-1,-1,-1,2.2,2,11963,-1,-1
fbbdada84f1ee81417bcf534bb92076f,C4,9,0.6,0.5,-1,-1,-1,1.3,3,13957,-1,-1
fbbdada84f1ee81417bcf534bb92076f,C4,10,1.1,0.6,-1,-1,-1,0.9,2,13920,-1,-1
fbbdada84f1ee81417bcf534bb92076f,C4,11,1.5,-1,-1,-1,-1,1.7,2,12818,-1,-1
43ede5bdb1f69a3ec7a549d7e3d2f780,C1,4,0.6,0.6,1.2,4,3,1.1,3,14008,12140,10258
43ede5bdb1f69a3ec7a549d7e3d2f780,C1,0,1,0.9,1.2,3,3,1.1,3,5802,4600,8790
43ede5bdb1f69a3ec7a549d7e3d2f780,C1,5,0.6,0.8,1,3,4,1.1,3,6817,5100,7084
43ede5bdb1f69a3ec7a549d7e3d2f780,C1,2,2,2.5,1.1,3,3,1.2,3,4496,5599,5311
43ede5bdb1f69a3ec7a549d7e3d2f780,C1,3,1.6,1.8,1.1,4,3,1.2,4,6021,3797,4339
43ede5bdb1f69a3ec7a549d7e3d2f780,C1,8,1.3,1.6,1.1,3,3,1.1,3,5032,5111,6811
43ede5bdb1f69a3ec7a549d7e3d2f780,C1,6,1.3,1,1.1,3,3,1.3,3,5019,3317,3707
43ede5bdb1f69a3ec7a549d7e3d2f780,C1,7,1.7,1.7,1.2,3,3,1.3,3,5755,2961,5079
43ede5bdb1f69a3ec7a549d7e3d2f780,C1,1,1.2,1.3,1.3,3,3,1.3,3,5436,4429,4674
43ede5bdb1f69a3ec7a549d7e3d2f780,C1,9,0.6,0.5,1.4,3,3,1.5,4,5324,4458,5272
43ede5bdb1f69a3ec7a549d7e3d2f780,C1,10,1.2,0.6,1.3,4,4,1.4,4,4222,3143,5788
43ede5bdb1f69a3ec7a549d7e3d2f780,C1,11,1.5,-1,1.3,4,4,1.2,4,5164,3213,6633
97670ef53687be7d42233e2744fc65df,C0,2,2,2.5,1.3,4,3,1.4,3,2801,2258,3438
97670ef53687be7d42233e2744fc65df,C0,7,1.7,1.7,1.3,3,5,1.5,4,4979,2653,2387
97670ef53687be7d42233e2744fc65df,C0,3,1.6,1.8,1.4,3,3,1.7,4,3798,2438,2713
97670ef53687be7d42233e2744fc65df,C0,0,1,0.9,1.1,4,3,1.5,4,7537,3557,2144
97670ef53687be7d42233e2744fc65df,C0,6,1.3,1,1.3,3,4,1.3,4,4728,2333,2299
97670ef53687be7d42233e2744fc65df,C0,5,0.6,0.8,1.4,3,3,1.3,4,3570,4143,2910
97670ef53687be7d42233e2744fc65df,C0,1,1.2,1.3,1.5,4,4,1.3,3,7600,2042,2548
97670ef53687be7d42233e2744fc65df,C0,8,1.3,1.6,1.3,3,3,1.6,4,3148,4679,4132
