worker_id,condition,q_id,model_pred,actual_price,user_model_pred,user_model_pred_conf,model_conf,final_pred,user_final_price_conf
4318495093bd304396ec35d6ae35f5a9,C4,6,1.5,1,-1,-1,-1,1.1,3
4318495093bd304396ec35d6ae35f5a9,C4,7,1.5,1.7,-1,-1,-1,1.7,3
4318495093bd304396ec35d6ae35f5a9,C4,8,1.5,1.6,-1,-1,-1,1.5,3
4318495093bd304396ec35d6ae35f5a9,C4,9,1.5,0.5,-1,-1,-1,0.7,2
4318495093bd304396ec35d6ae35f5a9,C4,10,1.5,0.6,-1,-1,-1,0.6,2
4318495093bd304396ec35d6ae35f5a9,C4,11,1.5,-1,-1,-1,-1,0.7,2
71703f0a6c437a981e16a97d369de49c,C3,0,1,0.9,1.1,2,4,1.1,4
71703f0a6c437a981e16a97d369de49c,C3,1,1.2,1.3,0.9,3,2,1,3
71703f0a6c437a981e16a97d369de49c,C3,2,2,2.5,1.7,4,4,2,4
71703f0a6c437a981e16a97d369de49c,C3,3,1.6,1.8,2,5,2,2,5
71703f0a6c437a981e16a97d369de49c,C3,4,0.6,0.6,0.8,5,1,0.8,3
71703f0a6c437a981e16a97d369de49c,C3,5,0.6,0.8,1.5,5,1,0.9,4
71703f0a6c437a981e16a97d369de49c,C3,6,1.3,1,1.1,5,5,1.3,5
71703f0a6c437a981e16a97d369de49c,C3,7,1.7,1.7,1.9,5,4,1.9,5
71703f0a6c437a981e16a97d369de49c,C3,8,1.3,1.6,0.9,5,5,1.1,5
71703f0a6c437a981e16a97d369de49c,C3,9,0.6,0.5,0.6,5,5,0.6,5
71703f0a6c437a981e16a97d369de49c,C3,10,1.1,0.6,1.2,5,3,1,5
71703f0a6c437a981e16a97d369de49c,C3,11,1.5,-1,1.8,5,2,1.3,5
631fd8a1db345d05789483dca967dca1,C4,0,1.5,0.9,-1,-1,-1,0.8,4
631fd8a1db345d05789483dca967dca1,C4,1,1.5,1.3,-1,-1,-1,1.5,4
631fd8a1db345d05789483dca967dca1,C4,2,1.5,2.5,-1,-1,-1,1.6,4
631fd8a1db345d05789483dca967dca1,C4,3,1.5,1.8,-1,-1,-1,1.7,4
631fd8a1db345d05789483dca967dca1,C4,4,1.5,0.6,-1,-1,-1,0.7,4
631fd8a1db345d05789483dca967dca1,C4,5,1.5,0.8,-1,-1,-1,0.6,4
631fd8a1db345d05789483dca967dca1,C4,6,1.5,1,-1,-1,-1,1.7,4
631fd8a1db345d05789483dca967dca1,C4,7,1.5,1.7,-1,-1,-1,1.8,4
631fd8a1db345d05789483dca967dca1,C4,8,1.5,1.6,-1,-1,-1,1.7,4
631fd8a1db345d05789483dca967dca1,C4,9,1.5,0.5,-1,-1,-1,0.8,4
631fd8a1db345d05789483dca967dca1,C4,10,1.5,0.6,-1,-1,-1,0.8,3
631fd8a1db345d05789483dca967dca1,C4,11,1.5,-1,-1,-1,-1,0.8,4
0d101515806d9bf81c7ea1b20e3e0e9e,C3,0,1,0.9,0.9,3,1,0.9,2
0d101515806d9bf81c7ea1b20e3e0e9e,C3,1,1.2,1.3,0.8,3,3,0.8,2
0d101515806d9bf81c7ea1b20e3e0e9e,C3,2,2,2.5,0.9,3,5,1.9,3
0d101515806d9bf81c7ea1b20e3e0e9e,C3,3,1.6,1.8,1.2,2,3,1.6,3
0d101515806d9bf81c7ea1b20e3e0e9e,C3,4,0.6,0.6,0.9,3,3,0.8,4
0d101515806d9bf81c7ea1b20e3e0e9e,C3,5,0.6,0.8,0.5,2,5,0.6,5
0d101515806d9bf81c7ea1b20e3e0e9e,C3,6,1.3,1,1.1,4,4,1.3,5
0d101515806d9bf81c7ea1b20e3e0e9e,C3,7,1.7,1.7,1.2,4,5,1.7,4
0d101515806d9bf81c7ea1b20e3e0e9e,C3,8,1.3,1.6,1.5,5,3,1.4,4
0d101515806d9bf81c7ea1b20e3e0e9e,C3,9,0.6,0.5,0.8,3,4,0.9,3
0d101515806d9bf81c7ea1b20e3e0e9e,C3,10,1.1,0.6,0.9,3,3,1,4
0d101515806d9bf81c7ea1b20e3e0e9e,C3,11,1.5,-1,0.9,4,3,1.1,4
08cce95395947ef54580dbe14a5a1a5d,C2,0,1,0.9,0.8,4,2,0.8,4
08cce95395947ef54580dbe14a5a1a5d,C2,1,1.2,1.3,1.6,3,4,1.4,3
08cce95395947ef54580dbe14a5a1a5d,C2,2,2,2.5,2.5,4,1,2.5,5
08cce95395947ef54580dbe14a5a1a5d,C2,3,1.6,1.8,1.7,3,4,1.6,4
08cce95395947ef54580dbe14a5a1a5d,C2,4,0.6,0.6,1,5,1,0.9,4
08cce95395947ef54580dbe14a5a1a5d,C2,5,0.6,0.8,0.8,5,2,0.7,4
08cce95395947ef54580dbe14a5a1a5d,C2,6,1.3,1,1,2,3,1.1,4
08cce95395947ef54580dbe14a5a1a5d,C2,7,1.7,1.7,2,3,4,1.8,5
08cce95395947ef54580dbe14a5a1a5d,C2,8,1.3,1.6,1.9,4,5,1.3,5
08cce95395947ef54580dbe14a5a1a5d,C2,9,0.6,0.5,0.6,3,5,0.5,5
08cce95395947ef54580dbe14a5a1a5d,C2,10,1.1,0.6,0.5,2,1,0.7,4
08cce95395947ef54580dbe14a5a1a5d,C2,11,1.5,-1,1.2,4,4,1.4,4
c28fbfa1d974569b4c1b2acd5e219458,C0,0,1,0.9,0.8,3,4,0.9,3
c28fbfa1d974569b4c1b2acd5e219458,C0,1,1.2,1.3,1.1,4,4,1.1,3
c28fbfa1d974569b4c1b2acd5e219458,C0,2,2,2.5,1.8,3,3,2.1,3
c28fbfa1d974569b4c1b2acd5e219458,C0,3,1.6,1.8,1.5,3,4,1.6,4
c28fbfa1d974569b4c1b2acd5e219458,C0,4,0.6,0.6,0.6,4,5,0.6,4
c28fbfa1d974569b4c1b2acd5e219458,C0,5,0.6,0.8,0.5,4,3,0.6,4
c28fbfa1d974569b4c1b2acd5e219458,C0,6,1.3,1,1.4,3,4,1.4,4
c28fbfa1d974569b4c1b2acd5e219458,C0,7,1.7,1.7,1.7,3,4,1.7,4
c28fbfa1d974569b4c1b2acd5e219458,C0,8,1.3,1.6,1.3,3,5,1.4,4
c28fbfa1d974569b4c1b2acd5e219458,C0,9,0.6,0.5,0.6,5,4,0.6,4
c28fbfa1d974569b4c1b2acd5e219458,C0,10,1.2,0.6,1.3,3,3,1.3,4
c28fbfa1d974569b4c1b2acd5e219458,C0,11,1.5,-1,1,2,3,1.3,2
44afc8e3e3ab8fe9f052539e70eec9a0,C2,0,1,0.9,1.1,4,5,1.2,4
44afc8e3e3ab8fe9f052539e70eec9a0,C2,1,1.2,1.3,0.9,4,3,1,4
44afc8e3e3ab8fe9f052539e70eec9a0,C2,2,2,2.5,1.1,2,2,1.7,4
44afc8e3e3ab8fe9f052539e70eec9a0,C2,3,1.6,1.8,1.2,4,3,1.4,4
44afc8e3e3ab8fe9f052539e70eec9a0,C2,4,0.6,0.6,1,4,3,1.5,5
44afc8e3e3ab8fe9f052539e70eec9a0,C2,5,0.6,0.8,0.9,4,2,0.8,3
44afc8e3e3ab8fe9f052539e70eec9a0,C2,6,1.3,1,0.9,4,4,1.1,5
44afc8e3e3ab8fe9f052539e70eec9a0,C2,7,1.7,1.7,1,3,2,1.4,4
44afc8e3e3ab8fe9f052539e70eec9a0,C2,8,1.3,1.6,1.2,5,4,1.2,4
44afc8e3e3ab8fe9f052539e70eec9a0,C2,9,0.6,0.5,1.2,5,3,0.9,4
44afc8e3e3ab8fe9f052539e70eec9a0,C2,10,1.1,0.6,0.7,3,4,0.9,5
44afc8e3e3ab8fe9f052539e70eec9a0,C2,11,1.5,-1,1.4,4,3,1.3,4
81d926391d4373f93410ad34cbbaa347,C0,0,1,0.9,0.7,4,2,0.7,4
81d926391d4373f93410ad34cbbaa347,C0,1,1.2,1.3,0.9,4,3,1.1,4
81d926391d4373f93410ad34cbbaa347,C0,2,2,2.5,1.5,3,4,2,4
81d926391d4373f93410ad34cbbaa347,C0,3,1.6,1.8,1.5,4,2,1.5,4
81d926391d4373f93410ad34cbbaa347,C0,4,0.6,0.6,1,4,5,0.7,4
81d926391d4373f93410ad34cbbaa347,C0,5,0.6,0.8,0.8,4,4,0.7,4
81d926391d4373f93410ad34cbbaa347,C0,6,1.3,1,1.1,4,3,1.2,4
81d926391d4373f93410ad34cbbaa347,C0,7,1.7,1.7,1.6,4,4,1.6,5
81d926391d4373f93410ad34cbbaa347,C0,8,1.3,1.6,1.2,3,3,1.2,3
81d926391d4373f93410ad34cbbaa347,C0,9,0.6,0.5,0.6,5,5,0.6,5
81d926391d4373f93410ad34cbbaa347,C0,10,1.2,0.6,0.9,4,2,1,4
81d926391d4373f93410ad34cbbaa347,C0,11,1.5,-1,1,4,4,1.3,4
38f81e1ff134ca52a6b1526fd7414601,C2,0,1,0.9,0.9,4,2,1.1,2
38f81e1ff134ca52a6b1526fd7414601,C2,1,1.2,1.3,1.6,4,2,1.4,2
38f81e1ff134ca52a6b1526fd7414601,C2,2,2,2.5,2.2,4,4,2.2,4
38f81e1ff134ca52a6b1526fd7414601,C2,3,1.6,1.8,1.8,5,4,1.7,4
38f81e1ff134ca52a6b1526fd7414601,C2,4,0.6,0.6,0.8,3,2,0.8,4
38f81e1ff134ca52a6b1526fd7414601,C2,5,0.6,0.8,0.8,4,2,0.8,5
38f81e1ff134ca52a6b1526fd7414601,C2,6,1.3,1,1.8,4,2,1.6,4
38f81e1ff134ca52a6b1526fd7414601,C2,7,1.7,1.7,1.9,4,4,1.8,5
38f81e1ff134ca52a6b1526fd7414601,C2,8,1.3,1.6,2.1,4,2,1.6,4
38f81e1ff134ca52a6b1526fd7414601,C2,9,0.6,0.5,0.8,3,3,0.7,5
38f81e1ff134ca52a6b1526fd7414601,C2,10,1.1,0.6,1.1,2,5,1.1,5
38f81e1ff134ca52a6b1526fd7414601,C2,11,1.5,-1,1.1,4,2,1.2,4
b77f7c4a2b14c8cefc45f1323818773e,C3,0,1,0.9,0.7,3,4,0.9,2
b77f7c4a2b14c8cefc45f1323818773e,C3,1,1.2,1.3,0.9,3,4,1.1,2
b77f7c4a2b14c8cefc45f1323818773e,C3,2,2,2.5,1.5,3,1,2,4
b77f7c4a2b14c8cefc45f1323818773e,C3,3,1.6,1.8,1.7,3,4,1.6,4
b77f7c4a2b14c8cefc45f1323818773e,C3,4,0.6,0.6,0.8,3,4,0.7,4
b77f7c4a2b14c8cefc45f1323818773e,C3,5,0.6,0.8,0.6,2,4,0.6,4
b77f7c4a2b14c8cefc45f1323818773e,C3,6,1.3,1,1.1,2,4,1.2,4
b77f7c4a2b14c8cefc45f1323818773e,C3,7,1.7,1.7,1.9,4,4,1.8,3
b77f7c4a2b14c8cefc45f1323818773e,C3,8,1.3,1.6,1.2,3,4,1.3,4
b77f7c4a2b14c8cefc45f1323818773e,C3,9,0.6,0.5,1,2,3,0.8,2
b77f7c4a2b14c8cefc45f1323818773e,C3,10,1.1,0.6,1.1,2,4,1.1,4
b77f7c4a2b14c8cefc45f1323818773e,C3,11,1.5,-1,1.8,3,4,1.6,4
b3677d3b748922531e46cf94fdba5115,C1,0,1,0.9,1,5,3,0.9,3
b3677d3b748922531e46cf94fdba5115,C1,1,1.2,1.3,1.2,5,3,1.1,2
b3677d3b748922531e46cf94fdba5115,C1,2,2,2.5,2,5,1,2.3,3
b3677d3b748922531e46cf94fdba5115,C1,3,1.6,1.8,1.6,5,4,1.5,2
b3677d3b748922531e46cf94fdba5115,C1,4,0.6,0.6,0.6,5,1,0.8,4
b3677d3b748922531e46cf94fdba5115,C1,5,0.6,0.8,0.6,5,1,0.7,3
b3677d3b748922531e46cf94fdba5115,C1,6,1.3,1,1.3,5,3,1.2,3
b3677d3b748922531e46cf94fdba5115,C1,7,1.7,1.7,1.7,5,2,1.8,4
b3677d3b748922531e46cf94fdba5115,C1,8,1.3,1.6,1.3,5,2,1.2,3
b3677d3b748922531e46cf94fdba5115,C1,9,0.6,0.5,0.6,5,2,0.9,3
b3677d3b748922531e46cf94fdba5115,C1,10,1.2,0.6,1.2,5,3,1.1,3
b3677d3b748922531e46cf94fdba5115,C1,11,1.5,-1,1.5,5,1,1.9,2
bf20269185873a72a767f5842ac9493a,C4,0,1.5,0.9,-1,-1,-1,0.9,2
bf20269185873a72a767f5842ac9493a,C4,1,1.5,1.3,-1,-1,-1,1.1,2
bf20269185873a72a767f5842ac9493a,C4,2,1.5,2.5,-1,-1,-1,1.7,2
bf20269185873a72a767f5842ac9493a,C4,3,1.5,1.8,-1,-1,-1,1.3,1
bf20269185873a72a767f5842ac9493a,C4,4,1.5,0.6,-1,-1,-1,0.8,3
bf20269185873a72a767f5842ac9493a,C4,5,1.5,0.8,-1,-1,-1,0.8,4
bf20269185873a72a767f5842ac9493a,C4,6,1.5,1,-1,-1,-1,0.6,2
bf20269185873a72a767f5842ac9493a,C4,7,1.5,1.7,-1,-1,-1,1.7,1
bf20269185873a72a767f5842ac9493a,C4,8,1.5,1.6,-1,-1,-1,1.2,2
bf20269185873a72a767f5842ac9493a,C4,9,1.5,0.5,-1,-1,-1,0.9,4
bf20269185873a72a767f5842ac9493a,C4,10,1.5,0.6,-1,-1,-1,1,2
bf20269185873a72a767f5842ac9493a,C4,11,1.5,-1,-1,-1,-1,1.2,1
700058a1e9ed4ac8f792743785405349,C2,0,1,0.9,0.8,3,3,1,4
700058a1e9ed4ac8f792743785405349,C2,1,1.2,1.3,1.1,3,2,1.3,3
700058a1e9ed4ac8f792743785405349,C2,2,2,2.5,2.7,4,1,2.5,3
700058a1e9ed4ac8f792743785405349,C2,3,1.6,1.8,0.8,3,2,1.2,3
700058a1e9ed4ac8f792743785405349,C2,4,0.6,0.6,0.7,3,3,0.6,4
700058a1e9ed4ac8f792743785405349,C2,5,0.6,0.8,0.4,2,3,0.5,3
700058a1e9ed4ac8f792743785405349,C2,6,1.3,1,1,3,3,1.4,4
700058a1e9ed4ac8f792743785405349,C2,7,1.7,1.7,1.6,3,4,1.7,4
700058a1e9ed4ac8f792743785405349,C2,8,1.3,1.6,1.5,4,3,1.4,4
700058a1e9ed4ac8f792743785405349,C2,9,0.6,0.5,0.7,3,3,0.7,4
700058a1e9ed4ac8f792743785405349,C2,10,1.1,0.6,0.4,2,2,0.7,4
700058a1e9ed4ac8f792743785405349,C2,11,1.5,-1,0.9,3,3,1.2,3
684aa6231cdf7cb0491033bda86da2fc,C3,0,1,0.9,1.7,3,3,1.4,4
684aa6231cdf7cb0491033bda86da2fc,C3,1,1.2,1.3,1,4,3,1,3
684aa6231cdf7cb0491033bda86da2fc,C3,2,2,2.5,1.1,3,3,1.6,3
684aa6231cdf7cb0491033bda86da2fc,C3,3,1.6,1.8,1.4,3,3,1.4,3
684aa6231cdf7cb0491033bda86da2fc,C3,4,0.6,0.6,1.1,3,3,0.9,3
684aa6231cdf7cb0491033bda86da2fc,C3,5,0.6,0.8,1.2,3,2,1,3
684aa6231cdf7cb0491033bda86da2fc,C3,6,1.3,1,1.4,3,3,1.4,3
684aa6231cdf7cb0491033bda86da2fc,C3,7,1.7,1.7,1.1,3,3,1.3,3
684aa6231cdf7cb0491033bda86da2fc,C3,8,1.3,1.6,1,3,3,1.1,3
684aa6231cdf7cb0491033bda86da2fc,C3,9,0.6,0.5,1.5,3,4,1.3,4
684aa6231cdf7cb0491033bda86da2fc,C3,10,1.1,0.6,1,3,3,1,3
684aa6231cdf7cb0491033bda86da2fc,C3,11,1.5,-1,1.3,3,3,1.4,4
138469f11b377687ab77c732d6c57feb,C0,0,1,0.9,0.8,3,3,0.9,2
138469f11b377687ab77c732d6c57feb,C0,1,1.2,1.3,1.4,3,3,1.3,3
138469f11b377687ab77c732d6c57feb,C0,2,2,2.5,2,2,3,2,3
138469f11b377687ab77c732d6c57feb,C0,3,1.6,1.8,1.6,3,3,1.6,3
138469f11b377687ab77c732d6c57feb,C0,4,0.6,0.6,0.8,3,3,0.7,3
138469f11b377687ab77c732d6c57feb,C0,5,0.6,0.8,0.6,3,3,0.7,3
138469f11b377687ab77c732d6c57feb,C0,6,1.3,1,1.5,3,3,1.4,3
138469f11b377687ab77c732d6c57feb,C0,7,1.7,1.7,1.4,3,3,1.5,3
138469f11b377687ab77c732d6c57feb,C0,8,1.3,1.6,1.3,3,3,1.3,3
138469f11b377687ab77c732d6c57feb,C0,9,0.6,0.5,0.9,3,3,0.8,3
138469f11b377687ab77c732d6c57feb,C0,10,1.2,0.6,1,3,3,1.1,3
138469f11b377687ab77c732d6c57feb,C0,11,1.5,-1,0.9,3,2,1.3,3
2530cd107bf1e8bc1be14133e249c294,C1,0,1,0.9,1,4,4,1.1,4
2530cd107bf1e8bc1be14133e249c294,C1,1,1.2,1.3,1.2,4,3,1.4,4
2530cd107bf1e8bc1be14133e249c294,C1,2,2,2.5,2,5,3,2.3,3
2530cd107bf1e8bc1be14133e249c294,C1,3,1.6,1.8,1.6,5,4,1.8,4
2530cd107bf1e8bc1be14133e249c294,C1,4,0.6,0.6,0.6,5,1,0.8,4
2530cd107bf1e8bc1be14133e249c294,C1,5,0.6,0.8,0.6,5,4,0.6,4
2530cd107bf1e8bc1be14133e249c294,C1,6,1.3,1,1.3,5,2,1.5,4
2530cd107bf1e8bc1be14133e249c294,C1,7,1.7,1.7,1.7,5,5,1.7,5
2530cd107bf1e8bc1be14133e249c294,C1,8,1.3,1.6,1.3,5,3,1.6,4
2530cd107bf1e8bc1be14133e249c294,C1,9,0.6,0.5,0.6,5,2,0.8,4
2530cd107bf1e8bc1be14133e249c294,C1,10,1.2,0.6,1,5,4,1.2,4
2530cd107bf1e8bc1be14133e249c294,C1,11,1.5,-1,1.5,5,4,2.1,4
9034c47f82554253ae4277fda9e58470,C1,0,1,0.9,1.2,3,3,1.1,4
9034c47f82554253ae4277fda9e58470,C1,1,1.2,1.3,1.3,3,3,1.3,4
9034c47f82554253ae4277fda9e58470,C1,2,2,2.5,1.8,4,3,1.9,4
9034c47f82554253ae4277fda9e58470,C1,3,1.6,1.8,1.5,4,4,1.6,4
9034c47f82554253ae4277fda9e58470,C1,4,0.6,0.6,0.9,3,2,0.8,4
9034c47f82554253ae4277fda9e58470,C1,5,0.6,0.8,0.8,4,3,0.7,4
9034c47f82554253ae4277fda9e58470,C1,6,1.3,1,1.5,4,3,1.4,4
9034c47f82554253ae4277fda9e58470,C1,7,1.7,1.7,1.5,5,4,1.7,4
9034c47f82554253ae4277fda9e58470,C1,8,1.3,1.6,1.5,4,3,1.4,4
9034c47f82554253ae4277fda9e58470,C1,9,0.6,0.5,0.9,4,2,0.8,4
9034c47f82554253ae4277fda9e58470,C1,10,1.2,0.6,1,5,4,1.2,3
9034c47f82554253ae4277fda9e58470,C1,11,1.5,-1,1.1,4,2,1.3,3
6e65496243d870f14728553545fdea3c,C0,0,1,0.9,0.6,2,5,1,4
6e65496243d870f14728553545fdea3c,C0,1,1.2,1.3,1.1,3,5,1.1,3
6e65496243d870f14728553545fdea3c,C0,2,2,2.5,1.6,3,4,1.9,3
6e65496243d870f14728553545fdea3c,C0,3,1.6,1.8,1.3,3,3,1.4,3
6e65496243d870f14728553545fdea3c,C0,4,0.6,0.6,0.8,3,3,0.7,3
6e65496243d870f14728553545fdea3c,C0,5,0.6,0.8,0.5,3,4,0.5,3
6e65496243d870f14728553545fdea3c,C0,6,1.3,1,0.9,3,4,1.2,4
6e65496243d870f14728553545fdea3c,C0,7,1.7,1.7,1.1,3,3,1.4,3
6e65496243d870f14728553545fdea3c,C0,8,1.3,1.6,1.1,2,3,1.1,3
6e65496243d870f14728553545fdea3c,C0,9,0.6,0.5,0.9,3,4,0.7,3
6e65496243d870f14728553545fdea3c,C0,10,1.2,0.6,1,3,4,1,3
6e65496243d870f14728553545fdea3c,C0,11,1.5,-1,1.4,2,3,1.4,4
ab1000119045670e81a5a14eb23a6e35,C4,0,1.5,0.9,-1,-1,-1,0.9,4
ab1000119045670e81a5a14eb23a6e35,C4,1,1.5,1.3,-1,-1,-1,1.1,4
ab1000119045670e81a5a14eb23a6e35,C4,2,1.5,2.5,-1,-1,-1,1.7,4
ab1000119045670e81a5a14eb23a6e35,C4,3,1.5,1.8,-1,-1,-1,1.2,4
ab1000119045670e81a5a14eb23a6e35,C4,4,1.5,0.6,-1,-1,-1,0.8,3
ab1000119045670e81a5a14eb23a6e35,C4,5,1.5,0.8,-1,-1,-1,0.5,4
ab1000119045670e81a5a14eb23a6e35,C4,6,1.5,1,-1,-1,-1,1.2,4
ab1000119045670e81a5a14eb23a6e35,C4,7,1.5,1.7,-1,-1,-1,1.6,4
ab1000119045670e81a5a14eb23a6e35,C4,8,1.5,1.6,-1,-1,-1,1.3,4
ab1000119045670e81a5a14eb23a6e35,C4,9,1.5,0.5,-1,-1,-1,0.8,4
ab1000119045670e81a5a14eb23a6e35,C4,10,1.5,0.6,-1,-1,-1,1.1,4
ab1000119045670e81a5a14eb23a6e35,C4,11,1.5,-1,-1,-1,-1,1,2
a5dff6f819e0b81418c4e6a5054fcf16,C4,0,1.5,0.9,-1,-1,-1,0.9,3
a5dff6f819e0b81418c4e6a5054fcf16,C4,1,1.5,1.3,-1,-1,-1,1.6,4
a5dff6f819e0b81418c4e6a5054fcf16,C4,2,1.5,2.5,-1,-1,-1,2.4,4
a5dff6f819e0b81418c4e6a5054fcf16,C4,3,1.5,1.8,-1,-1,-1,2.9,2
a5dff6f819e0b81418c4e6a5054fcf16,C4,4,1.5,0.6,-1,-1,-1,0.8,3
a5dff6f819e0b81418c4e6a5054fcf16,C4,5,1.5,0.8,-1,-1,-1,0.6,3
a5dff6f819e0b81418c4e6a5054fcf16,C4,6,1.5,1,-1,-1,-1,1.6,3
a5dff6f819e0b81418c4e6a5054fcf16,C4,7,1.5,1.7,-1,-1,-1,1.8,4
a5dff6f819e0b81418c4e6a5054fcf16,C4,8,1.5,1.6,-1,-1,-1,1.6,3
a5dff6f819e0b81418c4e6a5054fcf16,C4,9,1.5,0.5,-1,-1,-1,0.8,4
a5dff6f819e0b81418c4e6a5054fcf16,C4,10,1.5,0.6,-1,-1,-1,1.1,2
a5dff6f819e0b81418c4e6a5054fcf16,C4,11,1.5,-1,-1,-1,-1,0.8,3
bb0f049dff416ef4dd7fc6866ecf66cd,C2,0,1,0.9,0.9,3,3,0.8,3
bb0f049dff416ef4dd7fc6866ecf66cd,C2,1,1.2,1.3,1.1,3,2,1.1,2
bb0f049dff416ef4dd7fc6866ecf66cd,C2,2,2,2.5,1.2,3,2,1.6,1
bb0f049dff416ef4dd7fc6866ecf66cd,C2,3,1.6,1.8,1.2,3,2,1.3,3
bb0f049dff416ef4dd7fc6866ecf66cd,C2,4,0.6,0.6,0.6,4,1,0.7,3
bb0f049dff416ef4dd7fc6866ecf66cd,C2,5,0.6,0.8,0.6,3,1,0.7,3
bb0f049dff416ef4dd7fc6866ecf66cd,C2,6,1.3,1,1.2,2,2,1.2,2
bb0f049dff416ef4dd7fc6866ecf66cd,C2,7,1.7,1.7,1.7,3,3,1.7,3
bb0f049dff416ef4dd7fc6866ecf66cd,C2,8,1.3,1.6,1.7,2,3,1.4,1
bb0f049dff416ef4dd7fc6866ecf66cd,C2,9,0.6,0.5,0.6,3,3,0.8,3
bb0f049dff416ef4dd7fc6866ecf66cd,C2,10,1.1,0.6,0.8,3,2,1,3
bb0f049dff416ef4dd7fc6866ecf66cd,C2,11,1.5,-1,0.8,3,1,1,2
1467b413f92dff6b64a881546b6cdfc0,C3,0,1,0.9,1.6,3,4,1.6,4
1467b413f92dff6b64a881546b6cdfc0,C3,1,1.2,1.3,1.7,3,3,1.3,3
1467b413f92dff6b64a881546b6cdfc0,C3,2,2,2.5,1.5,3,4,2.2,4
1467b413f92dff6b64a881546b6cdfc0,C3,3,1.6,1.8,1.4,3,4,1.7,4
1467b413f92dff6b64a881546b6cdfc0,C3,4,0.6,0.6,1,3,4,0.7,4
1467b413f92dff6b64a881546b6cdfc0,C3,5,0.6,0.8,0.7,4,3,0.7,4
1467b413f92dff6b64a881546b6cdfc0,C3,6,1.3,1,1.3,3,4,1.3,4
1467b413f92dff6b64a881546b6cdfc0,C3,7,1.7,1.7,1.5,3,4,1.7,4
1467b413f92dff6b64a881546b6cdfc0,C3,8,1.3,1.6,1.6,3,3,1.5,3
1467b413f92dff6b64a881546b6cdfc0,C3,9,0.6,0.5,0.5,4,4,0.6,4
1467b413f92dff6b64a881546b6cdfc0,C3,10,1.1,0.6,0.8,3,4,1.1,4
1467b413f92dff6b64a881546b6cdfc0,C3,11,1.5,-1,1.1,3,3,1.6,4
be778a6a3c8c941ae694bbf8e6ded4e2,C0,0,1,0.9,0.5,2,2,0.9,2
be778a6a3c8c941ae694bbf8e6ded4e2,C0,1,1.2,1.3,1.1,2,2,1.1,2
be778a6a3c8c941ae694bbf8e6ded4e2,C0,2,2,2.5,1.1,2,2,2.1,3
be778a6a3c8c941ae694bbf8e6ded4e2,C0,3,1.6,1.8,2,2,2,1.9,3
be778a6a3c8c941ae694bbf8e6ded4e2,C0,4,0.6,0.6,0.5,2,2,0.7,2
be778a6a3c8c941ae694bbf8e6ded4e2,C0,5,0.6,0.8,0.6,2,2,0.7,2
be778a6a3c8c941ae694bbf8e6ded4e2,C0,6,1.3,1,1.6,2,3,1.4,2
be778a6a3c8c941ae694bbf8e6ded4e2,C0,7,1.7,1.7,2,2,3,1.8,3
be778a6a3c8c941ae694bbf8e6ded4e2,C0,8,1.3,1.6,1.7,4,3,1.6,2
be778a6a3c8c941ae694bbf8e6ded4e2,C0,9,0.6,0.5,0.5,2,3,0.6,3
be778a6a3c8c941ae694bbf8e6ded4e2,C0,10,1.2,0.6,0.8,3,3,1,3
be778a6a3c8c941ae694bbf8e6ded4e2,C0,11,1.5,-1,1.2,2,3,1.3,2
aae6672ae8753b1993c632699a958407,C1,0,1,0.9,1.1,4,5,1.1,4
aae6672ae8753b1993c632699a958407,C1,1,1.2,1.3,1.2,4,5,1.2,5
aae6672ae8753b1993c632699a958407,C1,2,2,2.5,1.3,4,2,1.6,4
aae6672ae8753b1993c632699a958407,C1,3,1.6,1.8,1.6,4,5,1.6,4
aae6672ae8753b1993c632699a958407,C1,4,0.6,0.6,0.5,4,4,0.6,4
aae6672ae8753b1993c632699a958407,C1,5,0.6,0.8,0.6,4,5,0.6,4
aae6672ae8753b1993c632699a958407,C1,6,1.3,1,1.2,4,4,1.2,4
aae6672ae8753b1993c632699a958407,C1,7,1.7,1.7,1.6,4,4,1.7,4
aae6672ae8753b1993c632699a958407,C1,8,1.3,1.6,1.4,4,4,1.4,4
aae6672ae8753b1993c632699a958407,C1,9,0.6,0.5,0.7,4,4,0.7,4
aae6672ae8753b1993c632699a958407,C1,10,1.2,0.6,1.2,4,5,1.2,4
aae6672ae8753b1993c632699a958407,C1,11,1.5,-1,1.5,4,5,1.5,5
24634d3759a6deeff3eb3384fc565594,C3,0,1,0.9,0.6,2,3,0.7,2
24634d3759a6deeff3eb3384fc565594,C3,1,1.2,1.3,0.9,2,3,1.1,2
24634d3759a6deeff3eb3384fc565594,C3,2,2,2.5,2.2,2,4,2,3
24634d3759a6deeff3eb3384fc565594,C3,3,1.6,1.8,1.4,2,4,1.6,4
24634d3759a6deeff3eb3384fc565594,C3,4,0.6,0.6,0.8,3,2,0.8,3
24634d3759a6deeff3eb3384fc565594,C3,5,0.6,0.8,0.8,3,2,0.8,3
24634d3759a6deeff3eb3384fc565594,C3,6,1.3,1,0.9,2,2,1,3
24634d3759a6deeff3eb3384fc565594,C3,7,1.7,1.7,1.4,2,3,1.5,3
24634d3759a6deeff3eb3384fc565594,C3,8,1.3,1.6,1.1,3,3,1.2,3
24634d3759a6deeff3eb3384fc565594,C3,9,0.6,0.5,0.8,3,3,0.7,3
